Frame,Time,Accl,Accl,Accl,Gyro,Gyro,Gyro,Mag,Mag,Mag
,,X,Y,Z,X,Y,Z,X,Y,Z
0.000000,0.000000,0.310000,-1.980000,9.630000,-53.130001,-1.380000,-33.270000,-79.000000,33.000000,-49.000000
1.000000,0.010000,0.310000,-1.980000,9.630000,-53.130001,-1.380000,-33.270000,-79.000000,33.000000,-49.000000
2.000000,0.020000,0.310000,-1.980000,9.630000,-75.013145,1.488577,-29.190947,-75.847717,29.217260,-52.152283
3.000000,0.030000,0.045923,-3.355022,8.130527,-98.970695,1.482334,-23.473234,-74.000000,27.000000,-54.000000
4.000000,0.040000,-0.537312,-6.391867,4.818825,-123.553726,-2.245007,-16.125814,-74.000000,27.000000,-54.000000
5.000000,0.050000,-0.560000,-6.510000,4.690000,-124.510002,-15.633103,-11.711657,-74.000000,27.000000,-54.000000
6.000000,0.060000,-0.560000,-6.510000,4.690000,-123.879265,-31.303150,2.951651,-74.000000,27.000000,-54.000000
7.000000,0.070000,-0.560000,-6.510000,4.690000,-122.124290,-50.343643,36.094810,-74.000000,27.000000,-54.000000
8.000000,0.080000,-0.560000,-6.510000,4.690000,-19.136543,-54.466507,60.828812,-74.000000,27.000000,-54.000000
9.000000,0.090000,-0.918652,-7.665184,4.983908,98.703232,-53.732971,78.356819,-74.000000,27.000000,-54.000000
10.000000,0.100000,-3.596360,-16.289822,7.178229,116.645782,-50.470112,65.566147,-74.000000,27.000000,-54.000000
11.000000,0.110000,-4.770000,-20.070000,8.140000,124.510002,-51.679794,39.196957,-73.644714,30.197594,-50.802406
12.000000,0.120000,-4.770000,-20.070000,8.140000,124.510002,-56.379440,2.232311,-73.012192,35.890301,-45.109699
13.000000,0.130000,-4.770000,-20.070000,8.140000,124.510002,-73.079224,-12.780510,-73.000000,36.000000,-45.000000
14.000000,0.140000,-4.770000,-20.070000,8.140000,124.510002,-80.800293,-18.339136,-73.000000,36.000000,-45.000000
15.000000,0.150000,-4.770000,-20.070000,8.140000,124.510002,-73.708496,-9.392944,-73.000000,36.000000,-45.000000
16.000000,0.160000,-3.530951,-5.492659,-1.145466,124.510002,-76.247887,20.781057,-73.000000,36.000000,-45.000000
17.000000,0.170000,-2.260000,9.460000,-10.670000,124.510002,-81.368034,52.223007,-73.000000,36.000000,-45.000000
18.000000,0.180000,-2.260000,9.460000,-10.670000,124.510002,-86.398323,64.917915,-73.000000,36.000000,-45.000000
19.000000,0.190000,-2.260000,9.460000,-10.670000,123.006622,-68.070061,62.559353,-73.000000,36.000000,-45.000000
