Frame,Time,Accl,Accl,Accl,Gyro,Gyro,Gyro,Mag,Mag,Mag
,,X,Y,Z,X,Y,Z,X,Y,Z
0.000000,0.000000,1.220000,0.780000,9.660000,-27.540001,7.470000,-2.550000,-71.000000,21.000000,-55.000000
1.000000,0.010000,1.220000,0.780000,9.660000,-27.540001,11.542469,-11.149497,-71.000000,21.000000,-55.000000
2.000000,0.020000,1.220000,0.780000,9.660000,-33.080215,11.860000,-11.820000,-71.000000,21.000000,-55.000000
3.000000,0.030000,1.220000,0.780000,9.660000,-44.719528,13.326140,-11.067844,-70.326431,20.775476,-55.673573
4.000000,0.040000,1.220000,0.780000,9.660000,-67.485985,17.689655,-8.829288,-68.321754,20.107250,-57.678249
5.000000,0.050000,1.493588,-1.008846,8.602476,-97.704361,20.326162,5.367247,-68.000000,20.000000,-58.000000
6.000000,0.060000,1.740000,-2.620000,7.650000,-122.069633,20.520586,21.302826,-68.000000,20.000000,-58.000000
7.000000,0.070000,1.740000,-2.620000,7.650000,-123.872238,14.167664,35.542133,-68.000000,20.000000,-58.000000
8.000000,0.080000,1.740000,-2.620000,7.650000,-124.510002,-5.574551,64.951393,-68.000000,20.000000,-58.000000
9.000000,0.090000,1.740000,-2.620000,7.650000,-124.506859,-32.411682,102.114319,-68.000000,20.000000,-58.000000
10.000000,0.100000,1.740000,-2.620000,7.650000,-124.366928,-48.974987,115.230118,-68.000000,20.000000,-58.000000
11.000000,0.110000,0.321768,-7.313470,6.299707,-98.951492,-67.124413,119.852646,-68.000000,20.000000,-58.000000
12.000000,0.120000,-2.827828,-17.736687,3.300990,-42.679962,-87.210159,114.106682,-68.000000,20.000000,-58.000000
13.000000,0.130000,-3.270000,-19.200001,2.880000,50.449051,-70.789948,64.350342,-55.054634,29.169634,-61.775730
14.000000,0.140000,-3.270000,-19.200001,2.880000,123.443344,-49.493210,15.109813,-44.000000,37.000000,-65.000000
15.000000,0.150000,-3.270000,-19.200001,2.880000,124.245544,-31.192886,-12.867123,-44.000000,37.000000,-65.000000
16.000000,0.160000,-3.270000,-19.200001,2.880000,124.510002,-15.865880,-40.884026,-44.000000,37.000000,-65.000000
17.000000,0.170000,-3.099754,-19.073599,2.434562,124.510002,-3.098565,-67.467339,-44.000000,37.000000,-65.000000
18.000000,0.180000,-0.805642,-17.370298,-3.567840,124.510002,-4.022495,-75.920990,-44.000000,37.000000,-65.000000
19.000000,0.190000,0.380000,-16.490000,-6.670000,124.510002,7.301208,-88.321335,-44.000000,37.000000,-65.000000
20.000000,0.200000,0.380000,-16.490000,-6.670000,124.510002,31.725250,-104.943161,-44.000000,37.000000,-65.000000
21.000000,0.210000,0.380000,-16.490000,-6.670000,124.510002,41.566296,-113.928200,-44.000000,37.000000,-65.000000
22.000000,0.220000,0.380000,-16.490000,-6.670000,124.510002,48.354473,-118.470619,-44.000000,37.000000,-65.000000
23.000000,0.230000,0.380000,-16.490000,-6.670000,124.510002,52.464382,-114.586609,-44.000000,37.000000,-65.000000
24.000000,0.240000,-0.465686,-0.638817,-4.163301,123.807434,27.174149,-74.038757,-73.490570,29.193672,-41.581017
25.000000,0.250000,-1.570000,20.059999,-0.890000,120.163094,-8.976551,-20.040581,-112.000000,19.000000,-11.000000
26.000000,0.260000,-1.570000,20.059999,-0.890000,90.879333,-24.940378,7.874134,-112.000000,19.000000,-11.000000
27.000000,0.270000,-1.570000,20.059999,-0.890000,37.140682,-30.651363,27.561825,-112.000000,19.000000,-11.000000
28.000000,0.280000,-1.570000,20.059999,-0.890000,-40.977654,-26.141037,39.047783,-112.000000,19.000000,-11.000000
29.000000,0.290000,-1.570000,20.059999,-0.890000,-47.287739,-12.280620,28.877934,-112.000000,19.000000,-11.000000
30.000000,0.300000,-0.877429,19.353848,1.366192,-36.079651,3.634130,16.804764,-112.000000,19.000000,-11.000000
31.000000,0.310000,1.357971,17.074617,8.648459,-2.316978,21.980686,5.458703,-112.000000,19.000000,-11.000000
32.000000,0.320000,2.000000,16.420000,10.740000,11.089535,21.835600,6.580741,-112.000000,19.000000,-11.000000
33.000000,0.330000,2.000000,16.420000,10.740000,17.403761,13.506344,15.281817,-112.600700,19.225262,-10.474390
34.000000,0.340000,2.000000,16.420000,10.740000,31.868639,-0.206789,42.745674,-117.612350,21.104631,-6.089195
35.000000,0.350000,2.000000,12.335503,11.025422,35.738457,-2.461940,42.634945,-120.000000,22.000000,-4.000000
36.000000,0.360000,2.000000,4.534410,11.570559,29.967525,5.708844,17.433334,-120.000000,22.000000,-4.000000
37.000000,0.370000,-0.708518,3.970000,11.610000,32.264332,6.573177,14.092998,-120.000000,22.000000,-4.000000
38.000000,0.380000,-2.660000,3.970000,11.610000,33.270157,5.164807,14.542976,-120.000000,22.000000,-4.000000
39.000000,0.390000,-2.660000,3.970000,11.610000,30.405993,0.324494,19.195681,-120.000000,22.000000,-4.000000
40.000000,0.400000,-2.660000,3.970000,11.610000,24.283726,-4.387725,18.611700,-120.000000,22.000000,-4.000000
41.000000,0.410000,-2.660000,3.970000,11.610000,17.486683,-8.810874,16.210318,-120.000000,22.000000,-4.000000
42.000000,0.420000,-2.660000,3.970000,11.610000,13.908295,-11.718707,14.399189,-120.000000,22.000000,-4.000000
43.000000,0.430000,-2.333349,4.589277,11.222101,8.020128,-13.941486,12.215757,-120.340263,24.381834,-2.638952
44.000000,0.440000,-1.730860,5.731495,10.506646,0.181495,-15.585779,9.717938,-120.967857,28.774982,-0.128581
45.000000,0.450000,-1.700000,5.790000,10.470000,-2.449731,-13.422480,7.888051,-121.000000,29.000000,0.000000
46.000000,0.460000,-1.700000,5.790000,10.470000,-3.276678,-9.421659,3.775249,-121.000000,29.000000,0.000000
