Frame,Time,Accl,Accl,Accl,Gyro,Gyro,Gyro,Mag,Mag,Mag
,,X,Y,Z,X,Y,Z,X,Y,Z
0.000000,0.000000,1.090000,-0.070000,9.940000,-2.240000,22.290001,-16.830000,-68.000000,24.000000,-56.000000
1.000000,0.010000,1.090000,-0.070000,9.940000,-2.240000,22.290001,-16.830000,-68.000000,24.000000,-56.000000
2.000000,0.020000,1.892438,0.234575,10.098145,2.393056,23.824591,-26.857552,-68.000000,24.000000,-56.000000
3.000000,0.030000,2.460000,0.450000,10.210000,7.311163,25.308786,-40.304302,-68.000000,24.000000,-56.000000
4.000000,0.040000,2.460000,0.450000,10.210000,11.999798,26.448082,-58.457893,-68.000000,24.000000,-56.000000
5.000000,0.050000,2.460000,0.450000,10.210000,5.407545,24.893394,-59.413708,-68.000000,24.000000,-56.000000
6.000000,0.060000,2.460000,0.450000,10.210000,-11.792321,23.016640,-50.383080,-68.000000,24.000000,-56.000000
7.000000,0.070000,2.460000,0.450000,10.210000,-65.583275,24.130247,-18.376274,-68.000000,24.000000,-56.000000
8.000000,0.080000,0.663180,-0.026637,8.577774,-100.645004,21.784180,2.503226,-68.000000,24.000000,-56.000000
9.000000,0.090000,-2.544223,-0.877456,5.664178,-121.003448,16.722113,14.647290,-68.000000,24.000000,-56.000000
10.000000,0.100000,-2.780000,-0.940000,5.450000,-123.672470,-27.293859,11.462606,-68.000000,24.000000,-56.000000
11.000000,0.110000,-2.780000,-0.940000,5.450000,-124.510002,-72.306557,14.129013,-63.905708,23.569021,-58.801357
12.000000,0.120000,-2.780000,-0.940000,5.450000,-124.510002,-113.221329,30.626183,-51.798859,22.294617,-67.084991
13.000000,0.130000,-2.780000,-0.940000,5.450000,-99.421761,-123.561897,65.012375,-49.000000,22.000000,-69.000000
14.000000,0.140000,-2.991033,-3.158167,3.837103,-49.612034,-124.506523,98.980385,-49.000000,22.000000,-69.000000
15.000000,0.150000,-4.207643,-15.945941,-5.461273,82.049240,-124.486473,105.324142,-49.000000,22.000000,-69.000000
16.000000,0.160000,-4.600000,-20.070000,-8.460000,124.510002,-124.398186,91.278984,-49.000000,22.000000,-69.000000
17.000000,0.170000,-4.600000,-20.070000,-8.460000,124.510002,-119.282471,51.132072,-49.000000,22.000000,-69.000000
18.000000,0.180000,-4.600000,-20.070000,-8.460000,124.510002,-92.452156,-60.294754,-49.000000,22.000000,-69.000000
19.000000,0.190000,-4.600000,-20.070000,-8.460000,124.510002,-62.871174,-112.888588,-49.000000,22.000000,-69.000000
20.000000,0.200000,-4.600000,-20.070000,-8.460000,124.510002,-31.372295,-124.461395,-49.000000,22.000000,-69.000000
21.000000,0.210000,-1.670691,-4.200359,-11.199730,124.510002,-70.397339,-29.334969,-78.965790,33.007843,-42.091942
22.000000,0.220000,0.190000,5.880000,-12.940000,110.493698,-102.126892,53.020325,-98.000000,40.000000,-25.000000
23.000000,0.230000,0.190000,5.880000,-12.940000,72.350998,-120.786636,112.617905,-98.000000,40.000000,-25.000000
24.000000,0.240000,0.190000,5.880000,-12.940000,30.714100,-120.843979,116.897491,-98.000000,40.000000,-25.000000
25.000000,0.250000,0.190000,5.880000,-12.940000,-12.324430,-99.158119,92.417557,-98.000000,40.000000,-25.000000
26.000000,0.260000,0.190000,5.880000,-12.940000,-57.456894,-9.966438,8.861938,-98.000000,40.000000,-25.000000
27.000000,0.270000,5.759714,10.328909,-3.131052,-72.677780,41.053490,-27.102356,-98.000000,40.000000,-25.000000
28.000000,0.280000,14.800000,17.549999,12.790000,-68.143059,67.289299,-32.218384,-98.000000,40.000000,-25.000000
29.000000,0.290000,14.800000,17.549999,12.790000,-18.190022,71.484924,-14.208490,-98.000000,40.000000,-25.000000
30.000000,0.300000,14.800000,17.549999,12.790000,15.370256,67.564468,-0.358474,-97.739456,43.647629,-23.697275
31.000000,0.310000,14.800000,17.549999,12.790000,25.808380,52.196182,7.623991,-97.111412,52.440273,-20.557045
32.000000,0.320000,14.800000,17.549999,12.790000,49.346710,34.816959,24.576744,-97.000000,54.000000,-20.000000
33.000000,0.330000,11.856553,14.809907,12.597035,61.376606,19.919868,33.281780,-97.000000,54.000000,-20.000000
34.000000,0.340000,-1.430947,2.440403,11.725944,23.035164,15.269578,6.204224,-97.000000,54.000000,-20.000000
35.000000,0.350000,-5.030000,-0.910000,11.490000,8.780800,9.946367,3.565536,-97.000000,54.000000,-20.000000
36.000000,0.360000,-5.030000,-0.910000,11.490000,2.188363,7.404675,6.736980,-97.000000,54.000000,-20.000000
37.000000,0.370000,-5.030000,-0.910000,11.490000,-8.731050,15.063662,-1.089379,-97.000000,54.000000,-20.000000
38.000000,0.380000,-5.030000,-0.910000,11.490000,-9.227167,18.220085,-3.675909,-97.000000,54.000000,-20.000000
39.000000,0.390000,-3.994736,0.040112,11.231557,-4.801971,18.483210,-3.941100,-97.000000,54.000000,-20.000000
40.000000,0.400000,0.343265,4.021308,10.148623,3.360732,14.683546,-2.814347,-97.000000,54.000000,-20.000000
41.000000,0.410000,1.900000,5.450000,9.760000,9.454536,9.637410,-0.169122,-97.000000,54.000000,-18.795227
42.000000,0.420000,1.900000,5.450000,9.760000,14.330393,3.776486,3.557317,-97.000000,54.000000,-17.000000
43.000000,0.430000,1.900000,5.450000,9.760000,17.923422,-4.590757,12.233771,-97.000000,54.000000,-17.000000
