Frame,Time,NOSE,NOSE,NOSE,LEFT_EYE_INNER,LEFT_EYE_INNER,LEFT_EYE_INNER,LEFT_EYE,LEFT_EYE,LEFT_EYE,LEFT_EYE_OUTER,LEFT_EYE_OUTER,LEFT_EYE_OUTER,RIGHT_EYE_INNER,RIGHT_EYE_INNER,RIGHT_EYE_INNER,RIGHT_EYE,RIGHT_EYE,RIGHT_EYE,RIGHT_EYE_OUTER,RIGHT_EYE_OUTER,RIGHT_EYE_OUTER,LEFT_EAR,LEFT_EAR,LEFT_EAR,RIGHT_EAR,RIGHT_EAR,RIGHT_EAR,MOUTH_LEFT,MOUTH_LEFT,MOUTH_LEFT,MOUTH_RIGHT,MOUTH_RIGHT,MOUTH_RIGHT,LEFT_SHOULDER,LEFT_SHOULDER,LEFT_SHOULDER,RIGHT_SHOULDER,RIGHT_SHOULDER,RIGHT_SHOULDER,LEFT_ELBOW,LEFT_ELBOW,LEFT_ELBOW,RIGHT_ELBOW,RIGHT_ELBOW,RIGHT_ELBOW,LEFT_WRIST,LEFT_WRIST,LEFT_WRIST,RIGHT_WRIST,RIGHT_WRIST,RIGHT_WRIST,LEFT_PINKY,LEFT_PINKY,LEFT_PINKY,RIGHT_PINKY,RIGHT_PINKY,RIGHT_PINKY,LEFT_INDEX,LEFT_INDEX,LEFT_INDEX,RIGHT_INDEX,RIGHT_INDEX,RIGHT_INDEX,LEFT_THUMB,LEFT_THUMB,LEFT_THUMB,RIGHT_THUMB,RIGHT_THUMB,RIGHT_THUMB,LEFT_HIP,LEFT_HIP,LEFT_HIP,RIGHT_HIP,RIGHT_HIP,RIGHT_HIP,LEFT_KNEE,LEFT_KNEE,LEFT_KNEE,RIGHT_KNEE,RIGHT_KNEE,RIGHT_KNEE,LEFT_ANKLE,LEFT_ANKLE,LEFT_ANKLE,RIGHT_ANKLE,RIGHT_ANKLE,RIGHT_ANKLE,LEFT_HEEL,LEFT_HEEL,LEFT_HEEL,RIGHT_HEEL,RIGHT_HEEL,RIGHT_HEEL,LEFT_FOOT_INDEX,LEFT_FOOT_INDEX,LEFT_FOOT_INDEX,RIGHT_FOOT_INDEX,RIGHT_FOOT_INDEX,RIGHT_FOOT_INDEX
,,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0.000000,0.000000,0.521879,0.338477,-0.446719,0.534045,0.300585,-0.394272,0.541549,0.301480,-0.394337,0.548308,0.303205,-0.394311,0.508412,0.302946,-0.398865,0.499312,0.305167,-0.398989,0.490812,0.308137,-0.399266,0.556087,0.325497,-0.143735,0.477172,0.329331,-0.155311,0.536969,0.388272,-0.358889,0.506949,0.388190,-0.362438,0.624109,0.506261,-0.028209,0.415409,0.509947,-0.116887,0.719874,0.331878,-0.056942,0.314510,0.325412,-0.248113,0.816207,0.107070,-0.249534,0.240534,0.083022,-0.466876,0.842387,0.045186,-0.312431,0.218752,0.024106,-0.549920,0.836606,0.035399,-0.360160,0.223028,0.005556,-0.579664,0.826906,0.061042,-0.288913,0.231614,0.028832,-0.498692,0.590781,1.111312,-0.000636,0.458256,1.118804,0.001692,0.579583,1.548416,-0.085760,0.446471,1.541401,-0.057937,0.590394,1.964767,0.120178,0.445303,1.986128,0.004114,0.593097,2.020172,0.123399,0.445878,2.050453,-0.005484,0.568498,2.093385,-0.184715,0.468569,2.104990,-0.341004
1.000000,0.071885,0.520547,0.337527,-0.464861,0.532780,0.299960,-0.412303,0.540570,0.300695,-0.412377,0.547384,0.302306,-0.412381,0.507022,0.302713,-0.418470,0.498226,0.305038,-0.418609,0.489981,0.308079,-0.418866,0.555153,0.324533,-0.160212,0.477200,0.329125,-0.176749,0.536421,0.387079,-0.375995,0.506514,0.387101,-0.381584,0.623808,0.506399,-0.040869,0.415287,0.510114,-0.130377,0.719039,0.342995,-0.058381,0.313104,0.328177,-0.254933,0.819582,0.115242,-0.247564,0.234343,0.088512,-0.477416,0.847614,0.055481,-0.307450,0.211771,0.029263,-0.559331,0.842338,0.045438,-0.357797,0.215749,0.012162,-0.591653,0.832097,0.070031,-0.287573,0.224646,0.035415,-0.510298,0.590909,1.111908,-0.000804,0.458321,1.119686,0.001847,0.579824,1.548398,-0.061631,0.446230,1.541613,-0.039614,0.590646,1.964644,0.179868,0.444745,1.986294,0.054900,0.593280,2.019903,0.185929,0.445540,2.050320,0.049252,0.568138,2.093418,-0.130420,0.468482,2.105500,-0.291142
2.000000,0.140950,0.520567,0.337346,-0.506080,0.532675,0.299624,-0.451244,0.540479,0.300249,-0.451305,0.547242,0.301732,-0.451239,0.506924,0.302512,-0.457033,0.498171,0.304855,-0.457147,0.489957,0.307903,-0.457422,0.554859,0.323746,-0.186191,0.477213,0.328846,-0.200790,0.536426,0.386814,-0.412838,0.506562,0.386835,-0.417897,0.624414,0.507554,-0.053754,0.415164,0.510695,-0.147972,0.721062,0.347216,-0.067554,0.312679,0.328915,-0.271896,0.828657,0.119882,-0.245248,0.231635,0.093324,-0.498660,0.861579,0.061083,-0.298772,0.206614,0.034600,-0.580328,0.855918,0.050757,-0.353076,0.210978,0.017317,-0.617420,0.843132,0.075059,-0.286350,0.220223,0.040828,-0.533428,0.591293,1.114863,-0.001901,0.458382,1.123804,0.002903,0.580145,1.551804,-0.031688,0.446241,1.546148,-0.018602,0.590800,1.966160,0.242262,0.444520,1.990045,0.111429,0.593478,2.020930,0.251395,0.445443,2.054432,0.108953,0.568222,2.097579,-0.069123,0.467450,2.110796,-0.237209
3.000000,0.210467,0.520343,0.336568,-0.505407,0.532441,0.298575,-0.449587,0.540295,0.299141,-0.449651,0.547070,0.300534,-0.449546,0.506656,0.301096,-0.456664,0.498002,0.303199,-0.456772,0.489847,0.306073,-0.457045,0.554627,0.322655,-0.180323,0.477284,0.328077,-0.203057,0.536241,0.386021,-0.410158,0.506449,0.385689,-0.417256,0.624696,0.509234,-0.041701,0.414756,0.511187,-0.151038,0.730147,0.360008,-0.028265,0.306458,0.337646,-0.289996,0.847751,0.133651,-0.192011,0.215403,0.106239,-0.539143,0.880479,0.083508,-0.235555,0.183216,0.047527,-0.618433,0.876569,0.067800,-0.294694,0.187768,0.035579,-0.662872,0.864636,0.087569,-0.234118,0.199147,0.057503,-0.575299,0.591186,1.127159,-0.001067,0.457599,1.135863,0.002056,0.579538,1.552271,-0.025754,0.446114,1.546217,-0.025165,0.589422,1.966406,0.254354,0.442139,1.990644,0.106872,0.592208,2.021002,0.263861,0.442651,2.055042,0.105326,0.566829,2.101874,-0.042987,0.461526,2.116049,-0.230351
4.000000,0.278839,0.520282,0.335205,-0.527659,0.532396,0.297191,-0.469555,0.540265,0.297719,-0.469642,0.547041,0.299122,-0.469541,0.506625,0.299565,-0.480804,0.497986,0.301598,-0.480922,0.489830,0.304475,-0.481192,0.554586,0.321617,-0.190779,0.477248,0.327390,-0.234606,0.536155,0.384438,-0.429444,0.506237,0.384147,-0.441990,0.625986,0.511785,-0.047379,0.411817,0.511283,-0.177355,0.748086,0.367870,-0.036572,0.290966,0.344395,-0.294879,0.883067,0.141466,-0.225045,0.192189,0.123922,-0.542940,0.917537,0.099578,-0.274808,0.155418,0.069076,-0.621619,0.913300,0.082434,-0.334444,0.159050,0.060680,-0.670984,0.900625,0.099282,-0.268719,0.173039,0.081382,-0.581409,0.591210,1.130505,-0.000350,0.455321,1.138313,0.001362,0.581149,1.558390,-0.036889,0.446211,1.549475,-0.037206,0.589871,1.972757,0.237828,0.442129,1.995489,0.085288,0.592582,2.026870,0.246532,0.442672,2.060565,0.082109,0.567333,2.111725,-0.069313,0.460623,2.121989,-0.251438
5.000000,0.349821,0.520428,0.334900,-0.537042,0.532424,0.296613,-0.477848,0.540278,0.297090,-0.477950,0.547041,0.298434,-0.477846,0.506776,0.298797,-0.491812,0.498280,0.300678,-0.491917,0.490179,0.303407,-0.492171,0.554467,0.321054,-0.193561,0.477404,0.326494,-0.250818,0.536215,0.383380,-0.436476,0.506373,0.383447,-0.452696,0.626634,0.518341,-0.041543,0.408731,0.512956,-0.190346,0.760789,0.391184,-0.017217,0.277355,0.361702,-0.295290,0.895501,0.211587,-0.227605,0.168398,0.148965,-0.541404,0.934501,0.156418,-0.276143,0.126756,0.102813,-0.618319,0.933333,0.135881,-0.339099,0.129561,0.090572,-0.670415,0.919095,0.156091,-0.273464,0.145786,0.108425,-0.581089,0.589695,1.139672,0.004857,0.451465,1.146652,-0.003810,0.581045,1.568891,-0.041661,0.445065,1.558822,-0.047193,0.589763,1.984627,0.235656,0.439936,2.011529,0.076544,0.592372,2.039137,0.244732,0.440184,2.078429,0.073011,0.567521,2.124906,-0.070730,0.456713,2.137786,-0.262406
6.000000,0.417714,0.521077,0.335384,-0.563652,0.532568,0.296837,-0.503304,0.540342,0.297195,-0.503398,0.547045,0.298465,-0.503313,0.507146,0.299419,-0.519813,0.498829,0.301373,-0.519903,0.490741,0.304120,-0.520095,0.554111,0.321050,-0.208271,0.477446,0.326579,-0.278290,0.536627,0.383404,-0.458007,0.507110,0.383838,-0.477661,0.628417,0.528262,-0.042068,0.405686,0.518315,-0.190297,0.773437,0.416368,-0.001287,0.262700,0.384984,-0.284548,0.908328,0.268068,-0.209734,0.137693,0.196445,-0.556071,0.953162,0.215267,-0.255608,0.092544,0.151106,-0.629972,0.951379,0.191127,-0.318641,0.096857,0.134140,-0.695064,0.936577,0.210920,-0.254725,0.112986,0.149363,-0.600285,0.588967,1.147878,0.003288,0.451283,1.157255,-0.002219,0.578896,1.567661,-0.097619,0.442680,1.548965,-0.079403,0.589815,1.984171,0.177416,0.439737,2.011405,0.045947,0.592451,2.038426,0.185898,0.440383,2.080719,0.041401,0.569122,2.124100,-0.126078,0.454185,2.136832,-0.296239
7.000000,0.483605,0.520827,0.338827,-0.559858,0.532493,0.299603,-0.507823,0.540331,0.299252,-0.507961,0.547043,0.299805,-0.507964,0.506900,0.303359,-0.519634,0.498554,0.305319,-0.519732,0.490474,0.307829,-0.519961,0.554136,0.321344,-0.239087,0.477367,0.327758,-0.284806,0.536639,0.384498,-0.461000,0.507099,0.386539,-0.474613,0.630065,0.531772,-0.079257,0.404623,0.523948,-0.192992,0.788011,0.446894,-0.078240,0.251391,0.409142,-0.276359,0.926582,0.334689,-0.364201,0.112433,0.255524,-0.554989,0.963645,0.284759,-0.422252,0.065400,0.211753,-0.628066,0.966171,0.258351,-0.492308,0.067973,0.193087,-0.695105,0.951492,0.280972,-0.415157,0.082513,0.208751,-0.600483,0.589016,1.146675,-0.002343,0.450677,1.155939,0.003343,0.580270,1.567515,-0.091013,0.442731,1.555497,-0.028108,0.594626,1.987928,0.178371,0.441922,2.022360,0.091015,0.598335,2.043299,0.187762,0.443211,2.091266,0.086680,0.575902,2.125804,-0.124411,0.455963,2.147143,-0.253969
8.000000,0.549461,0.520246,0.339776,-0.618995,0.532464,0.300072,-0.573738,0.540333,0.299493,-0.573888,0.547081,0.299882,-0.573951,0.506679,0.304330,-0.578851,0.498249,0.306384,-0.578983,0.490131,0.308899,-0.579242,0.554775,0.321292,-0.320566,0.477332,0.328133,-0.335691,0.536607,0.384614,-0.525671,0.506958,0.387302,-0.529924,0.632134,0.533101,-0.163332,0.403732,0.527353,-0.232431,0.792532,0.478742,-0.166146,0.239042,0.433996,-0.283126,0.943416,0.382460,-0.443792,0.086926,0.308293,-0.568505,0.981040,0.354230,-0.497707,0.038550,0.272621,-0.637190,0.983977,0.331155,-0.573159,0.041059,0.259867,-0.710698,0.967453,0.345848,-0.496084,0.055616,0.275352,-0.616458,0.587674,1.146017,-0.014042,0.445073,1.155202,0.014917,0.574382,1.567033,-0.087475,0.430087,1.555620,0.002897,0.584570,1.989489,0.203944,0.429208,2.023850,0.136261,0.588847,2.044692,0.217807,0.431019,2.091381,0.134385,0.565061,2.127139,-0.092828,0.442662,2.151302,-0.210330
