Frame,Time,NOSE,NOSE,NOSE,LEFT_EYE_INNER,LEFT_EYE_INNER,LEFT_EYE_INNER,LEFT_EYE,LEFT_EYE,LEFT_EYE,LEFT_EYE_OUTER,LEFT_EYE_OUTER,LEFT_EYE_OUTER,RIGHT_EYE_INNER,RIGHT_EYE_INNER,RIGHT_EYE_INNER,RIGHT_EYE,RIGHT_EYE,RIGHT_EYE,RIGHT_EYE_OUTER,RIGHT_EYE_OUTER,RIGHT_EYE_OUTER,LEFT_EAR,LEFT_EAR,LEFT_EAR,RIGHT_EAR,RIGHT_EAR,RIGHT_EAR,MOUTH_LEFT,MOUTH_LEFT,MOUTH_LEFT,MOUTH_RIGHT,MOUTH_RIGHT,MOUTH_RIGHT,LEFT_SHOULDER,LEFT_SHOULDER,LEFT_SHOULDER,RIGHT_SHOULDER,RIGHT_SHOULDER,RIGHT_SHOULDER,LEFT_ELBOW,LEFT_ELBOW,LEFT_ELBOW,RIGHT_ELBOW,RIGHT_ELBOW,RIGHT_ELBOW,LEFT_WRIST,LEFT_WRIST,LEFT_WRIST,RIGHT_WRIST,RIGHT_WRIST,RIGHT_WRIST,LEFT_PINKY,LEFT_PINKY,LEFT_PINKY,RIGHT_PINKY,RIGHT_PINKY,RIGHT_PINKY,LEFT_INDEX,LEFT_INDEX,LEFT_INDEX,RIGHT_INDEX,RIGHT_INDEX,RIGHT_INDEX,LEFT_THUMB,LEFT_THUMB,LEFT_THUMB,RIGHT_THUMB,RIGHT_THUMB,RIGHT_THUMB,LEFT_HIP,LEFT_HIP,LEFT_HIP,RIGHT_HIP,RIGHT_HIP,RIGHT_HIP,LEFT_KNEE,LEFT_KNEE,LEFT_KNEE,RIGHT_KNEE,RIGHT_KNEE,RIGHT_KNEE,LEFT_ANKLE,LEFT_ANKLE,LEFT_ANKLE,RIGHT_ANKLE,RIGHT_ANKLE,RIGHT_ANKLE,LEFT_HEEL,LEFT_HEEL,LEFT_HEEL,RIGHT_HEEL,RIGHT_HEEL,RIGHT_HEEL,LEFT_FOOT_INDEX,LEFT_FOOT_INDEX,LEFT_FOOT_INDEX,RIGHT_FOOT_INDEX,RIGHT_FOOT_INDEX,RIGHT_FOOT_INDEX
,,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0.000000,0.000000,0.507463,0.411108,-0.883395,0.520404,0.368371,-0.846591,0.529386,0.367480,-0.846361,0.536904,0.367091,-0.846250,0.495997,0.369759,-0.844676,0.488216,0.370362,-0.844802,0.480535,0.371630,-0.844999,0.549397,0.374277,-0.574189,0.470054,0.382847,-0.551210,0.526260,0.450907,-0.780492,0.496036,0.452712,-0.774561,0.627150,0.532353,-0.399870,0.400581,0.560394,-0.420699,0.758380,0.338278,-0.435159,0.286202,0.388523,-0.484306,0.867070,0.115608,-0.664822,0.181391,0.139109,-0.693343,0.893666,0.056681,-0.745049,0.149844,0.032797,-0.786554,0.891629,0.053687,-0.804651,0.153014,0.015137,-0.821337,0.881715,0.074692,-0.712510,0.162660,0.053543,-0.728400,0.598442,1.163769,-0.046916,0.441978,1.162007,0.048652,0.597822,1.606544,0.005295,0.443182,1.608805,0.075146,0.590753,2.006436,0.366240,0.435203,2.022274,0.270595,0.592088,2.055605,0.381889,0.431949,2.076697,0.275647,0.572727,2.150255,0.016430,0.454952,2.162378,-0.128481
1.000000,0.070920,0.507190,0.411004,-0.774751,0.519982,0.368289,-0.733809,0.529153,0.367390,-0.733576,0.536886,0.366950,-0.733449,0.495425,0.369665,-0.729987,0.487699,0.370267,-0.730134,0.480081,0.371558,-0.730345,0.549380,0.374150,-0.465614,0.470056,0.381958,-0.431605,0.526206,0.450790,-0.674995,0.495929,0.452266,-0.666280,0.627046,0.530244,-0.316817,0.400778,0.557142,-0.322070,0.755479,0.339664,-0.377770,0.285969,0.384377,-0.412829,0.865087,0.107587,-0.624201,0.177639,0.115094,-0.614869,0.892301,0.044821,-0.667613,0.149585,0.010076,-0.779565,0.889657,0.041568,-0.733591,0.152908,-0.007370,-0.738431,0.879114,0.064811,-0.667398,0.160917,0.030187,-0.644052,0.597743,1.164051,-0.046289,0.442017,1.162184,0.048097,0.595269,1.607734,0.000829,0.442357,1.610257,0.066933,0.587441,2.015799,0.324858,0.432765,2.031663,0.234844,0.589322,2.066636,0.338658,0.429027,2.088649,0.236973,0.565988,2.162015,-0.019500,0.452606,2.174286,-0.162900
2.000000,0.141309,0.507135,0.411089,-0.641561,0.519787,0.368257,-0.599787,0.529034,0.367391,-0.599636,0.536869,0.366999,-0.599512,0.494919,0.369613,-0.593740,0.487036,0.370211,-0.593812,0.479252,0.371499,-0.594019,0.549499,0.374181,-0.349373,0.469995,0.381812,-0.306248,0.526188,0.451786,-0.551045,0.495905,0.452988,-0.539444,0.626978,0.530691,-0.218318,0.401214,0.557407,-0.212000,0.757019,0.341289,-0.264821,0.285429,0.383665,-0.288358,0.862530,0.123580,-0.489371,0.174683,0.115709,-0.503710,0.889570,0.058293,-0.564619,0.144801,0.010818,-0.614290,0.886291,0.054091,-0.616856,0.148319,-0.010990,-0.626323,0.877147,0.077362,-0.534447,0.158381,0.036363,-0.538126,0.596622,1.168741,-0.040898,0.442108,1.167188,0.042710,0.593547,1.617442,-0.003267,0.442227,1.617566,0.044692,0.587631,2.037064,0.288812,0.431496,2.056634,0.181630,0.589873,2.091080,0.300036,0.427839,2.117332,0.180860,0.564568,2.182749,-0.050592,0.451885,2.197096,-0.208855
3.000000,0.209956,0.505618,0.413202,-0.513147,0.517978,0.369140,-0.470773,0.527236,0.368538,-0.470632,0.535614,0.368397,-0.470486,0.493924,0.369773,-0.462968,0.486334,0.370221,-0.462907,0.478816,0.371449,-0.463142,0.549001,0.374469,-0.223596,0.470424,0.380669,-0.170432,0.524847,0.454365,-0.424873,0.495017,0.453897,-0.410402,0.627007,0.531331,-0.107511,0.401492,0.556074,-0.087019,0.758023,0.348682,-0.116839,0.285545,0.394119,-0.130202,0.864903,0.141234,-0.322501,0.174728,0.137304,-0.323991,0.894733,0.075838,-0.387425,0.144957,0.051811,-0.407690,0.891977,0.069245,-0.444445,0.148807,0.033609,-0.438260,0.882248,0.094340,-0.369064,0.159443,0.069489,-0.359580,0.595254,1.174907,-0.043012,0.440461,1.173996,0.044840,0.592727,1.623266,-0.033711,0.441095,1.626103,0.033821,0.587043,2.050089,0.260256,0.431553,2.069019,0.173620,0.589801,2.105305,0.271533,0.428358,2.128624,0.173317,0.564636,2.195003,-0.083115,0.451899,2.210193,-0.226533
4.000000,0.279733,0.505413,0.416257,-0.507907,0.517634,0.371901,-0.463912,0.526894,0.371825,-0.463814,0.535433,0.372219,-0.463662,0.493889,0.371302,-0.457629,0.486321,0.371351,-0.457586,0.478830,0.372263,-0.457812,0.548936,0.377681,-0.210225,0.471276,0.380704,-0.164686,0.524705,0.458019,-0.417406,0.494906,0.455971,-0.405080,0.627067,0.532983,-0.084980,0.402151,0.556287,-0.078141,0.758710,0.359426,-0.076968,0.284454,0.400910,-0.126916,0.868217,0.158441,-0.269370,0.172201,0.163036,-0.320258,0.899375,0.100033,-0.328885,0.140914,0.088813,-0.400758,0.897266,0.091221,-0.390724,0.144243,0.070131,-0.434803,0.886933,0.113112,-0.316663,0.155241,0.100388,-0.356540,0.593054,1.182330,-0.040863,0.438998,1.183480,0.042772,0.592501,1.634250,-0.035233,0.441254,1.640610,0.024730,0.587366,2.065000,0.268297,0.432317,2.088538,0.170393,0.590182,2.120265,0.279924,0.429046,2.148190,0.170210,0.565730,2.210024,-0.073649,0.452474,2.230325,-0.231686
5.000000,0.359639,0.505292,0.417471,-0.567538,0.517347,0.372971,-0.527424,0.526610,0.373002,-0.527295,0.535268,0.373525,-0.527155,0.493803,0.371983,-0.522436,0.486296,0.371871,-0.522397,0.478818,0.372688,-0.522558,0.548820,0.378738,-0.276637,0.471544,0.380723,-0.237731,0.524655,0.459142,-0.476632,0.494897,0.456782,-0.466127,0.627394,0.533881,-0.145049,0.402603,0.559798,-0.129612,0.761850,0.366656,-0.153539,0.283852,0.415074,-0.182411,0.880526,0.166513,-0.362439,0.170286,0.163817,-0.404147,0.914111,0.100795,-0.427729,0.138478,0.105014,-0.484764,0.912189,0.097352,-0.489594,0.143530,0.075924,-0.525178,0.901750,0.124682,-0.410239,0.153713,0.103505,-0.442664,0.593375,1.185678,-0.038407,0.440869,1.189381,0.040419,0.594693,1.647837,-0.049542,0.446533,1.658863,0.021030,0.593494,2.085744,0.232963,0.438493,2.114434,0.147792,0.597569,2.141011,0.241705,0.435777,2.173517,0.145083,0.571228,2.230200,-0.112334,0.456843,2.256861,-0.253935
6.000000,0.439652,0.505268,0.418149,-0.630474,0.517211,0.373289,-0.592457,0.526473,0.373206,-0.592389,0.535164,0.373671,-0.592232,0.493717,0.372479,-0.587959,0.486234,0.372401,-0.588045,0.478790,0.373306,-0.588211,0.548807,0.379213,-0.324447,0.471717,0.381036,-0.290174,0.524665,0.460078,-0.532737,0.494973,0.457863,-0.523179,0.629548,0.537971,-0.172851,0.403202,0.564306,-0.163706,0.772962,0.395452,-0.194662,0.281798,0.433714,-0.192439,0.904379,0.206854,-0.440410,0.154437,0.221936,-0.401376,0.939556,0.149765,-0.513503,0.118325,0.172768,-0.477367,0.938190,0.146520,-0.584059,0.120088,0.147238,-0.528703,0.927511,0.169585,-0.493478,0.131565,0.163734,-0.443754,0.593720,1.195453,-0.043521,0.441125,1.199232,0.045433,0.595650,1.662628,-0.045402,0.447175,1.672631,0.039497,0.594152,2.096891,0.254335,0.439197,2.124114,0.200922,0.597960,2.150797,0.265871,0.436631,2.182293,0.203237,0.572546,2.241866,-0.083791,0.457055,2.266385,-0.193099
7.000000,0.508726,0.504064,0.418168,-0.737396,0.516242,0.373224,-0.702850,0.525539,0.373140,-0.702778,0.534388,0.373551,-0.702604,0.492478,0.372640,-0.693471,0.485000,0.372706,-0.693571,0.477664,0.373744,-0.693768,0.548350,0.378872,-0.442418,0.471568,0.381229,-0.384630,0.524297,0.460312,-0.641781,0.494561,0.458849,-0.625459,0.631784,0.543720,-0.303422,0.403310,0.567193,-0.213425,0.782778,0.446734,-0.317457,0.271394,0.456345,-0.207878,0.926882,0.292125,-0.557835,0.133494,0.282177,-0.422197,0.963179,0.242405,-0.625241,0.093878,0.235178,-0.492940,0.962511,0.233722,-0.696772,0.096269,0.217345,-0.547820,0.950741,0.256697,-0.609295,0.111103,0.235377,-0.463711,0.599887,1.196590,-0.063340,0.442788,1.201793,0.065022,0.605376,1.669505,-0.027334,0.452612,1.679978,0.098711,0.604499,2.102658,0.376555,0.451793,2.125600,0.352983,0.606885,2.155686,0.397051,0.449961,2.180907,0.364600,0.590533,2.248300,0.036522,0.471900,2.267850,-0.048518
8.000000,0.576837,0.504312,0.418665,-0.672363,0.516360,0.373321,-0.648820,0.525578,0.373091,-0.648745,0.534384,0.373434,-0.648642,0.492652,0.373143,-0.638467,0.485146,0.373299,-0.638388,0.477759,0.374415,-0.638441,0.548016,0.378815,-0.431469,0.471569,0.381472,-0.383191,0.524302,0.461014,-0.589889,0.494843,0.460522,-0.574420,0.633017,0.547596,-0.284721,0.403456,0.569257,-0.223718,0.798473,0.489323,-0.317117,0.262655,0.489457,-0.413648,0.947833,0.366823,-0.528611,0.120393,0.358500,-0.871314,0.981787,0.326465,-0.591630,0.075310,0.315869,-0.959434,0.980877,0.319476,-0.655819,0.078002,0.302418,-1.029343,0.967007,0.340530,-0.575331,0.092803,0.321030,-0.923734,0.607310,1.197885,-0.063106,0.447409,1.202328,0.064839,0.616347,1.671505,-0.016932,0.459598,1.682269,0.094803,0.614952,2.109049,0.362624,0.463512,2.127078,0.321451,0.617168,2.163233,0.380805,0.461574,2.181870,0.329884,0.605562,2.249793,0.031492,0.483099,2.265991,-0.073821
