Frame,Time,NOSE,NOSE,NOSE,LEFT_EYE_INNER,LEFT_EYE_INNER,LEFT_EYE_INNER,LEFT_EYE,LEFT_EYE,LEFT_EYE,LEFT_EYE_OUTER,LEFT_EYE_OUTER,LEFT_EYE_OUTER,RIGHT_EYE_INNER,RIGHT_EYE_INNER,RIGHT_EYE_INNER,RIGHT_EYE,RIGHT_EYE,RIGHT_EYE,RIGHT_EYE_OUTER,RIGHT_EYE_OUTER,RIGHT_EYE_OUTER,LEFT_EAR,LEFT_EAR,LEFT_EAR,RIGHT_EAR,RIGHT_EAR,RIGHT_EAR,MOUTH_LEFT,MOUTH_LEFT,MOUTH_LEFT,MOUTH_RIGHT,MOUTH_RIGHT,MOUTH_RIGHT,LEFT_SHOULDER,LEFT_SHOULDER,LEFT_SHOULDER,RIGHT_SHOULDER,RIGHT_SHOULDER,RIGHT_SHOULDER,LEFT_ELBOW,LEFT_ELBOW,LEFT_ELBOW,RIGHT_ELBOW,RIGHT_ELBOW,RIGHT_ELBOW,LEFT_WRIST,LEFT_WRIST,LEFT_WRIST,RIGHT_WRIST,RIGHT_WRIST,RIGHT_WRIST,LEFT_PINKY,LEFT_PINKY,LEFT_PINKY,RIGHT_PINKY,RIGHT_PINKY,RIGHT_PINKY,LEFT_INDEX,LEFT_INDEX,LEFT_INDEX,RIGHT_INDEX,RIGHT_INDEX,RIGHT_INDEX,LEFT_THUMB,LEFT_THUMB,LEFT_THUMB,RIGHT_THUMB,RIGHT_THUMB,RIGHT_THUMB,LEFT_HIP,LEFT_HIP,LEFT_HIP,RIGHT_HIP,RIGHT_HIP,RIGHT_HIP,LEFT_KNEE,LEFT_KNEE,LEFT_KNEE,RIGHT_KNEE,RIGHT_KNEE,RIGHT_KNEE,LEFT_ANKLE,LEFT_ANKLE,LEFT_ANKLE,RIGHT_ANKLE,RIGHT_ANKLE,RIGHT_ANKLE,LEFT_HEEL,LEFT_HEEL,LEFT_HEEL,RIGHT_HEEL,RIGHT_HEEL,RIGHT_HEEL,LEFT_FOOT_INDEX,LEFT_FOOT_INDEX,LEFT_FOOT_INDEX,RIGHT_FOOT_INDEX,RIGHT_FOOT_INDEX,RIGHT_FOOT_INDEX
,,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0.000000,0.000000,0.523811,0.375042,-0.645455,0.540638,0.318663,-0.605450,0.550012,0.317682,-0.605269,0.559045,0.317537,-0.605564,0.509470,0.318875,-0.612368,0.498548,0.318731,-0.612103,0.489283,0.319350,-0.612371,0.572685,0.331424,-0.324878,0.475342,0.333597,-0.336113,0.541187,0.427224,-0.541577,0.506117,0.429963,-0.547692,0.654993,0.608856,-0.141460,0.383964,0.607442,-0.219419,0.752486,0.952216,-0.025705,0.267737,0.936015,-0.336545,0.874174,1.248813,-0.203795,0.179230,1.219853,-0.760708,0.922343,1.336679,-0.242971,0.140968,1.303697,-0.846312,0.904180,1.357353,-0.314189,0.169892,1.307984,-0.922522,0.878821,1.330707,-0.244220,0.188443,1.283369,-0.806945,0.624006,1.344575,-0.022038,0.424473,1.347859,0.025033,0.623668,1.945880,0.031075,0.426239,1.960127,0.110839,0.628179,2.498398,0.480126,0.434101,2.509233,0.457683,0.632984,2.582986,0.501224,0.427504,2.590363,0.478746,0.605228,2.662290,0.106355,0.477783,2.681750,0.019009
1.000000,0.084179,0.523966,0.371380,-0.651786,0.541113,0.315268,-0.610395,0.550428,0.314481,-0.610257,0.559588,0.314570,-0.610528,0.509587,0.315566,-0.616603,0.498545,0.315688,-0.616333,0.489177,0.316376,-0.616627,0.573537,0.330071,-0.321520,0.474308,0.332122,-0.339677,0.541399,0.424830,-0.545401,0.506017,0.427562,-0.550875,0.655062,0.610854,-0.131837,0.383038,0.608849,-0.216113,0.750522,0.953179,0.007450,0.270898,0.942429,-0.329840,0.873138,1.230502,-0.151993,0.171562,1.208916,-0.755789,0.921993,1.314530,-0.186534,0.130725,1.286509,-0.842922,0.905243,1.331313,-0.259584,0.155422,1.284662,-0.926221,0.879054,1.307704,-0.192365,0.176134,1.263697,-0.805687,0.623995,1.349874,-0.023769,0.423792,1.355522,0.026711,0.624641,1.951723,0.002865,0.426720,1.967563,0.108341,0.628959,2.506134,0.433764,0.434883,2.515426,0.448352,0.633801,2.590909,0.452270,0.428757,2.595837,0.468258,0.605753,2.668727,0.049325,0.478212,2.687431,0.000353
2.000000,0.168259,0.524052,0.371451,-0.649556,0.541211,0.315497,-0.609398,0.550489,0.314608,-0.609234,0.559604,0.314560,-0.609494,0.509608,0.315961,-0.614763,0.498521,0.316039,-0.614514,0.489068,0.316641,-0.614812,0.573450,0.329805,-0.324269,0.473944,0.332297,-0.340494,0.541491,0.424345,-0.544406,0.506010,0.427441,-0.548461,0.654982,0.609670,-0.129828,0.383060,0.608382,-0.218197,0.751002,0.936123,0.026973,0.271205,0.932934,-0.322090,0.869929,1.227937,-0.115848,0.170692,1.201273,-0.725432,0.919219,1.307227,-0.144886,0.130170,1.279028,-0.807149,0.905194,1.320941,-0.221504,0.153396,1.277253,-0.890482,0.878626,1.299147,-0.156971,0.173964,1.257343,-0.776499,0.623987,1.348472,-0.022744,0.423858,1.353554,0.025701,0.624264,1.947104,-0.009009,0.426394,1.962420,0.142313,0.626111,2.501984,0.420862,0.433189,2.512470,0.523020,0.630284,2.584638,0.441576,0.426617,2.591792,0.547576,0.604035,2.666484,0.047367,0.476042,2.685908,0.077564
3.000000,0.264334,0.523480,0.371598,-0.656501,0.540633,0.315655,-0.616562,0.550010,0.314692,-0.616442,0.558911,0.314675,-0.616686,0.509144,0.316421,-0.619797,0.498078,0.316571,-0.619553,0.488656,0.317316,-0.619844,0.573036,0.329831,-0.332330,0.473854,0.332778,-0.341092,0.541078,0.424466,-0.551859,0.505553,0.427541,-0.553992,0.653469,0.609403,-0.128018,0.383130,0.608185,-0.224790,0.751867,0.910437,0.029677,0.269078,0.921991,-0.317212,0.870283,1.192464,-0.139567,0.159998,1.169822,-0.723093,0.918777,1.269126,-0.175804,0.117377,1.245798,-0.808098,0.906659,1.278309,-0.255773,0.139402,1.241148,-0.891660,0.880201,1.259682,-0.183971,0.160643,1.224033,-0.772589,0.621819,1.347601,-0.017385,0.422919,1.352214,0.020328,0.623618,1.943884,0.004241,0.426225,1.958717,0.141113,0.625374,2.498494,0.433842,0.433261,2.510621,0.461007,0.628979,2.580176,0.452710,0.426362,2.590400,0.479978,0.604193,2.662253,0.055730,0.475948,2.681417,0.014293
4.000000,0.343981,0.523605,0.371780,-0.569970,0.540776,0.315729,-0.530812,0.550092,0.314750,-0.530777,0.558965,0.314741,-0.531071,0.509254,0.316648,-0.532127,0.498128,0.316837,-0.531917,0.488644,0.317674,-0.532208,0.572969,0.330180,-0.257095,0.473570,0.333071,-0.258197,0.541075,0.424812,-0.469964,0.505525,0.428191,-0.469429,0.651775,0.608361,-0.069455,0.383335,0.607155,-0.146081,0.754596,0.891934,0.094704,0.271809,0.900451,-0.316565,0.872062,1.156717,-0.063982,0.156436,1.120357,-0.850286,0.932673,1.205035,-0.096263,0.093599,1.088252,-0.946860,0.919417,1.215334,-0.173432,0.116174,1.060824,-1.028995,0.893649,1.197070,-0.106862,0.148901,1.060971,-0.903068,0.623476,1.346851,-0.018033,0.426548,1.351624,0.020840,0.627105,1.936035,-0.040267,0.434138,1.953517,0.106853,0.631736,2.497338,0.320747,0.442730,2.510054,0.335313,0.635694,2.578634,0.333103,0.435958,2.590113,0.345833,0.613530,2.657882,-0.048941,0.480220,2.680285,-0.090455
5.000000,0.423589,0.523673,0.371946,-0.558417,0.540873,0.315681,-0.517864,0.550130,0.314616,-0.518029,0.558987,0.314454,-0.518325,0.509484,0.316795,-0.515072,0.498282,0.317012,-0.514773,0.488692,0.317870,-0.515152,0.572934,0.329872,-0.245147,0.473578,0.333021,-0.223718,0.541053,0.424705,-0.460227,0.505531,0.428248,-0.453875,0.651540,0.604231,-0.067495,0.385778,0.604952,-0.103016,0.761192,0.879759,0.131073,0.272860,0.884019,-0.225944,0.905210,1.079354,0.026640,0.134705,1.047639,-0.768037,0.974629,1.133904,0.011172,0.075955,1.029644,-0.840709,0.974241,1.114013,-0.065458,0.081971,1.024593,-0.939441,0.925074,1.063499,-0.015279,0.110372,1.017990,-0.831762,0.628176,1.333564,-0.026112,0.434291,1.337509,0.028463,0.636394,1.906816,-0.103013,0.447392,1.929122,0.098265,0.651796,2.470232,0.249135,0.471066,2.489059,0.287432,0.657242,2.546368,0.258572,0.466170,2.562615,0.295553,0.639412,2.627933,-0.139049,0.508297,2.655210,-0.142567
6.000000,0.503519,0.523289,0.372116,-0.658314,0.540765,0.315855,-0.618239,0.550075,0.314739,-0.618535,0.558941,0.314470,-0.618571,0.509340,0.316942,-0.608864,0.498179,0.317148,-0.608554,0.488551,0.317964,-0.608896,0.572906,0.329697,-0.339531,0.473568,0.333075,-0.271535,0.540773,0.424776,-0.555469,0.505203,0.428309,-0.539326,0.655533,0.603679,-0.137757,0.386438,0.604745,-0.128855,0.810270,0.832744,0.027661,0.257378,0.862072,-0.236399,0.988469,0.983836,-0.167694,0.074519,1.006604,-0.755183,1.075470,1.015555,-0.193295,0.016957,1.016041,-0.832871,1.053182,0.975733,-0.291707,0.014144,1.019604,-0.921031,1.014428,0.970801,-0.222181,0.041843,1.009913,-0.808066,0.631536,1.335045,-0.039402,0.435244,1.338149,0.041961,0.636288,1.907334,-0.184539,0.448607,1.929222,-0.040253,0.651877,2.470214,0.138639,0.471558,2.488473,0.095269,0.657474,2.546352,0.145025,0.468423,2.560877,0.094653,0.639861,2.626866,-0.288363,0.505490,2.653922,-0.375934
7.000000,0.584305,0.523350,0.371742,-0.735270,0.540885,0.315162,-0.691720,0.550181,0.313989,-0.691952,0.559056,0.313641,-0.692083,0.509478,0.316422,-0.687693,0.498255,0.316668,-0.687449,0.488560,0.317538,-0.687820,0.572998,0.329218,-0.403406,0.473600,0.332672,-0.368319,0.540810,0.424508,-0.629899,0.505207,0.428053,-0.620096,0.659484,0.603349,-0.207716,0.386173,0.603047,-0.232303,0.830690,0.782151,-0.076163,0.228697,0.840123,-0.365751,1.023072,0.920273,-0.303645,0.033448,0.944238,-0.841185,1.106930,0.953652,-0.330869,-0.028147,0.954150,-0.920603,1.100805,0.922312,-0.428677,-0.028352,0.947024,-1.030786,1.069756,0.926920,-0.360297,-0.000446,0.957547,-0.906795,0.631402,1.335092,-0.047076,0.435092,1.337096,0.049322,0.633328,1.907886,-0.173942,0.446650,1.928781,-0.002849,0.646029,2.466889,0.185329,0.467332,2.482551,0.179500,0.650953,2.540455,0.196920,0.464682,2.551953,0.182650,0.639243,2.617680,-0.238428,0.493450,2.644007,-0.290381
8.000000,0.669329,0.523537,0.370068,-0.720419,0.541178,0.313134,-0.677228,0.550472,0.312062,-0.677424,0.559462,0.311713,-0.677566,0.509621,0.314801,-0.675714,0.498313,0.315245,-0.675521,0.488560,0.316238,-0.675840,0.573510,0.328190,-0.394538,0.473543,0.331933,-0.375535,0.541163,0.423148,-0.617389,0.505330,0.426682,-0.611527,0.660979,0.596754,-0.214196,0.385593,0.600990,-0.250280,0.830893,0.715000,-0.116135,0.221699,0.793238,-0.360109,1.009493,0.824627,-0.351022,0.032404,0.873575,-0.797547,1.096950,0.850224,-0.390768,-0.022584,0.890085,-0.877845,1.086828,0.824413,-0.482336,-0.030762,0.880998,-0.979506,1.058015,0.831817,-0.407173,0.000634,0.893074,-0.858256,0.631781,1.328728,-0.046463,0.436011,1.332185,0.048934,0.635360,1.897932,-0.155763,0.452052,1.917656,-0.034170,0.651581,2.447834,0.188992,0.471490,2.470608,0.121725,0.656830,2.519302,0.200138,0.469138,2.540513,0.121261,0.645363,2.595957,-0.218898,0.496092,2.625066,-0.342044
