Frame,Time,NOSE,NOSE,NOSE,LEFT_EYE_INNER,LEFT_EYE_INNER,LEFT_EYE_INNER,LEFT_EYE,LEFT_EYE,LEFT_EYE,LEFT_EYE_OUTER,LEFT_EYE_OUTER,LEFT_EYE_OUTER,RIGHT_EYE_INNER,RIGHT_EYE_INNER,RIGHT_EYE_INNER,RIGHT_EYE,RIGHT_EYE,RIGHT_EYE,RIGHT_EYE_OUTER,RIGHT_EYE_OUTER,RIGHT_EYE_OUTER,LEFT_EAR,LEFT_EAR,LEFT_EAR,RIGHT_EAR,RIGHT_EAR,RIGHT_EAR,MOUTH_LEFT,MOUTH_LEFT,MOUTH_LEFT,MOUTH_RIGHT,MOUTH_RIGHT,MOUTH_RIGHT,LEFT_SHOULDER,LEFT_SHOULDER,LEFT_SHOULDER,RIGHT_SHOULDER,RIGHT_SHOULDER,RIGHT_SHOULDER,LEFT_ELBOW,LEFT_ELBOW,LEFT_ELBOW,RIGHT_ELBOW,RIGHT_ELBOW,RIGHT_ELBOW,LEFT_WRIST,LEFT_WRIST,LEFT_WRIST,RIGHT_WRIST,RIGHT_WRIST,RIGHT_WRIST,LEFT_PINKY,LEFT_PINKY,LEFT_PINKY,RIGHT_PINKY,RIGHT_PINKY,RIGHT_PINKY,LEFT_INDEX,LEFT_INDEX,LEFT_INDEX,RIGHT_INDEX,RIGHT_INDEX,RIGHT_INDEX,LEFT_THUMB,LEFT_THUMB,LEFT_THUMB,RIGHT_THUMB,RIGHT_THUMB,RIGHT_THUMB,LEFT_HIP,LEFT_HIP,LEFT_HIP,RIGHT_HIP,RIGHT_HIP,RIGHT_HIP,LEFT_KNEE,LEFT_KNEE,LEFT_KNEE,RIGHT_KNEE,RIGHT_KNEE,RIGHT_KNEE,LEFT_ANKLE,LEFT_ANKLE,LEFT_ANKLE,RIGHT_ANKLE,RIGHT_ANKLE,RIGHT_ANKLE,LEFT_HEEL,LEFT_HEEL,LEFT_HEEL,RIGHT_HEEL,RIGHT_HEEL,RIGHT_HEEL,LEFT_FOOT_INDEX,LEFT_FOOT_INDEX,LEFT_FOOT_INDEX,RIGHT_FOOT_INDEX,RIGHT_FOOT_INDEX,RIGHT_FOOT_INDEX
,,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0.000000,0.000000,0.527644,0.610413,-0.459565,0.538034,0.567827,-0.427347,0.545966,0.567139,-0.427196,0.553531,0.566701,-0.427002,0.515597,0.568472,-0.418033,0.507675,0.568372,-0.417896,0.499883,0.568749,-0.417949,0.564821,0.570081,-0.213035,0.493555,0.571032,-0.159626,0.545444,0.646744,-0.381684,0.517162,0.644063,-0.368023,0.638502,0.743383,-0.111979,0.452827,0.754502,-0.031813,0.771953,0.840434,-0.380578,0.314494,0.840352,-0.325227,0.712669,0.561257,-0.631447,0.373602,0.560415,-0.730442,0.708101,0.468157,-0.697393,0.383949,0.479065,-0.817415,0.691857,0.453829,-0.645629,0.396494,0.469457,-0.756074,0.685465,0.488126,-0.622286,0.401771,0.502801,-0.724238,0.618488,1.287914,-0.058688,0.472817,1.291754,0.060948,0.619638,1.749848,-0.138271,0.484281,1.752845,0.040485,0.619974,2.163393,0.072988,0.487551,2.170001,0.130162,0.626146,2.218553,0.075656,0.485931,2.224265,0.130794,0.597078,2.287432,-0.240253,0.503637,2.305458,-0.188274
1.000000,0.081986,0.527720,0.610738,-0.459795,0.538243,0.567869,-0.426619,0.546174,0.567154,-0.426473,0.553724,0.566709,-0.426253,0.515753,0.568549,-0.417096,0.507873,0.568422,-0.416971,0.500100,0.568778,-0.417018,0.564972,0.570204,-0.213926,0.493659,0.571253,-0.162826,0.545473,0.646793,-0.383284,0.517159,0.644080,-0.369888,0.639518,0.743388,-0.124870,0.451808,0.756120,-0.055943,0.769342,0.811028,-0.424508,0.317854,0.813805,-0.369582,0.712662,0.511288,-0.701618,0.373340,0.528300,-0.789893,0.711635,0.418789,-0.780944,0.381506,0.441813,-0.888672,0.695381,0.409135,-0.731527,0.393575,0.435151,-0.827643,0.687135,0.439588,-0.695763,0.399991,0.466566,-0.785364,0.621188,1.289424,-0.050952,0.475112,1.292142,0.053383,0.622391,1.752400,-0.116415,0.486447,1.754236,0.006071,0.621547,2.166070,0.111054,0.487750,2.171826,0.087708,0.628087,2.221315,0.114874,0.485984,2.226655,0.086062,0.596811,2.289674,-0.196831,0.503597,2.307623,-0.243816
2.000000,0.161243,0.527721,0.609557,-0.435795,0.538420,0.567271,-0.401917,0.546502,0.566614,-0.401723,0.554160,0.566288,-0.401431,0.515746,0.567952,-0.389726,0.507857,0.567825,-0.389470,0.500077,0.568160,-0.389427,0.565722,0.570304,-0.209215,0.493682,0.571222,-0.149900,0.545484,0.645949,-0.368167,0.516955,0.643289,-0.351289,0.639474,0.744064,-0.130782,0.451587,0.756540,-0.039987,0.763485,0.783729,-0.431706,0.324208,0.793365,-0.313367,0.712781,0.476282,-0.674238,0.373016,0.491453,-0.677329,0.714119,0.389746,-0.750385,0.378694,0.411227,-0.767322,0.696651,0.382342,-0.697911,0.390805,0.404164,-0.705471,0.688074,0.411059,-0.667595,0.397184,0.431615,-0.672107,0.620611,1.290004,-0.049385,0.475025,1.293009,0.052030,0.622010,1.753768,-0.128143,0.486309,1.752859,-0.006513,0.618794,2.166386,0.087327,0.482652,2.171106,0.044528,0.625442,2.222444,0.090671,0.480239,2.226910,0.039268,0.589593,2.290715,-0.217399,0.498848,2.308336,-0.284759
3.000000,0.244586,0.527938,0.608174,-0.443836,0.538507,0.566895,-0.407517,0.546600,0.566290,-0.407246,0.554300,0.566049,-0.406837,0.516008,0.567537,-0.398202,0.508230,0.567475,-0.397919,0.500524,0.567876,-0.397835,0.566233,0.570490,-0.211787,0.494009,0.571341,-0.160102,0.545493,0.644600,-0.375826,0.517226,0.642363,-0.361725,0.639332,0.744706,-0.134524,0.451837,0.757208,-0.097551,0.754860,0.764679,-0.442788,0.328959,0.766313,-0.400990,0.713466,0.445108,-0.707940,0.373032,0.452000,-0.753319,0.717334,0.354201,-0.787147,0.377296,0.370883,-0.850429,0.698975,0.342507,-0.739959,0.389896,0.357854,-0.791327,0.689920,0.377722,-0.706154,0.395905,0.388228,-0.749900,0.620341,1.290836,-0.035442,0.472779,1.293586,0.038327,0.619399,1.753949,-0.101437,0.481808,1.749462,-0.015990,0.610218,2.161824,0.130026,0.468057,2.166846,0.048594,0.615543,2.216969,0.135968,0.463995,2.223769,0.044866,0.577490,2.289732,-0.166173,0.484865,2.304896,-0.287371
4.000000,0.332648,0.530525,0.607827,-0.451107,0.540195,0.566868,-0.410830,0.548091,0.566277,-0.410579,0.555596,0.566046,-0.410113,0.518242,0.567481,-0.406793,0.510586,0.567449,-0.406567,0.502911,0.567867,-0.406526,0.566620,0.571223,-0.210832,0.494683,0.572161,-0.178453,0.546370,0.644208,-0.379897,0.519594,0.642060,-0.372497,0.637361,0.747036,-0.132307,0.451846,0.758087,-0.127703,0.736798,0.745685,-0.424386,0.338047,0.739412,-0.414155,0.718340,0.428657,-0.678789,0.372838,0.423736,-0.737169,0.724405,0.333817,-0.756640,0.373628,0.340487,-0.830668,0.705459,0.317439,-0.720501,0.387493,0.327354,-0.783487,0.696215,0.356005,-0.680572,0.394039,0.360028,-0.737213,0.619999,1.288509,-0.029181,0.473673,1.291608,0.031973,0.618830,1.739833,-0.116021,0.482307,1.736242,-0.052828,0.609547,2.142597,0.107972,0.469036,2.155014,0.000768,0.613232,2.196554,0.112894,0.465532,2.214268,-0.004450,0.578600,2.275499,-0.187710,0.485331,2.286637,-0.334042
5.000000,0.411509,0.530564,0.605380,-0.435133,0.540388,0.564806,-0.390063,0.548419,0.564125,-0.389975,0.555977,0.563920,-0.389583,0.518210,0.565845,-0.388418,0.510553,0.566062,-0.388290,0.502881,0.566730,-0.388363,0.566660,0.570800,-0.178257,0.494808,0.572087,-0.175742,0.546376,0.641574,-0.362617,0.519613,0.640456,-0.360566,0.635768,0.749565,-0.131372,0.451869,0.762511,-0.110501,0.720849,0.688800,-0.418542,0.349278,0.704744,-0.412859,0.728906,0.407290,-0.683097,0.370448,0.400478,-0.741119,0.738124,0.314394,-0.766913,0.368381,0.316835,-0.840084,0.719917,0.300207,-0.748064,0.381317,0.298365,-0.799857,0.711415,0.336993,-0.694688,0.387692,0.327361,-0.745736,0.619946,1.298562,-0.030963,0.474065,1.302796,0.033563,0.617695,1.741956,-0.123459,0.482210,1.739351,-0.065965,0.608348,2.146975,0.096547,0.466884,2.159882,-0.014915,0.610767,2.201868,0.100675,0.463847,2.218344,-0.020993,0.579241,2.277909,-0.199588,0.482350,2.289481,-0.342918
6.000000,0.490324,0.530822,0.603452,-0.417095,0.540592,0.563181,-0.372298,0.548586,0.562394,-0.372311,0.556074,0.562215,-0.372080,0.518207,0.564545,-0.372657,0.510516,0.564958,-0.372603,0.502860,0.565884,-0.372635,0.566412,0.570283,-0.153900,0.494820,0.572083,-0.164276,0.546465,0.639262,-0.338920,0.519871,0.638716,-0.339416,0.626032,0.750224,-0.150394,0.452484,0.763061,-0.143041,0.691291,0.640534,-0.666359,0.365466,0.670107,-0.639904,0.738347,0.429250,-1.119375,0.362415,0.390100,-1.116334,0.754503,0.334182,-1.232513,0.355223,0.303206,-1.230196,0.736529,0.322390,-1.222381,0.368228,0.285151,-1.201582,0.728918,0.356387,-1.141042,0.374220,0.314882,-1.128225,0.617671,1.295684,-0.033487,0.477220,1.300082,0.035751,0.609270,1.713255,-0.149197,0.482242,1.704500,-0.094051,0.602986,2.108911,0.053566,0.466731,2.137803,-0.050758,0.602401,2.164411,0.057864,0.464827,2.203051,-0.059924,0.578973,2.237054,-0.204770,0.477735,2.254757,-0.365815
7.000000,0.568808,0.530815,0.595212,-0.442901,0.540651,0.556202,-0.397097,0.548632,0.555398,-0.397162,0.556090,0.555391,-0.396956,0.518184,0.558544,-0.399088,0.510365,0.559630,-0.399132,0.502520,0.561330,-0.399165,0.566298,0.566735,-0.187037,0.494317,0.570213,-0.186587,0.546494,0.631218,-0.366520,0.519855,0.632154,-0.366419,0.617446,0.749240,-0.250259,0.453526,0.760364,-0.199203,0.679713,0.614782,-0.847093,0.389839,0.634892,-0.761608,0.739564,0.444449,-1.331727,0.356169,0.388112,-1.255181,0.767694,0.345606,-1.448635,0.343754,0.293574,-1.371489,0.749934,0.338598,-1.442882,0.356944,0.278984,-1.343551,0.738821,0.373054,-1.355571,0.364194,0.311821,-1.270672,0.609789,1.281143,-0.041112,0.479457,1.283532,0.042467,0.590360,1.558278,-0.230362,0.476876,1.540742,-0.165567,0.604999,1.925487,-0.032508,0.467327,1.973118,-0.088843,0.609101,1.985409,-0.028309,0.471430,2.040260,-0.096052,0.590182,2.027850,-0.270624,0.471002,2.084564,-0.365119
8.000000,0.648695,0.530435,0.586804,-0.470729,0.540447,0.548046,-0.424807,0.548434,0.547121,-0.424843,0.555898,0.546946,-0.424656,0.517568,0.550575,-0.425760,0.509477,0.551673,-0.425780,0.501515,0.553542,-0.425724,0.565788,0.559066,-0.208341,0.493088,0.565653,-0.204196,0.545857,0.623230,-0.391703,0.518808,0.624692,-0.390430,0.611143,0.742142,-0.276468,0.455053,0.755300,-0.230939,0.675423,0.597959,-0.914569,0.396083,0.603955,-0.827614,0.737646,0.451999,-1.420419,0.353697,0.414951,-1.325843,0.766634,0.357343,-1.545760,0.335178,0.320638,-1.442296,0.751657,0.351151,-1.533565,0.347235,0.307134,-1.422846,0.738203,0.386676,-1.442837,0.355379,0.340699,-1.345784,0.604451,1.273718,-0.042506,0.481319,1.275602,0.043411,0.584529,1.421324,-0.312701,0.456112,1.445271,-0.293278,0.604138,1.793080,-0.125915,0.463620,1.864649,-0.188753,0.609110,1.861615,-0.122791,0.471459,1.928912,-0.193530,0.590863,1.870679,-0.356642,0.443707,1.964389,-0.448046
