Frame,Time,NOSE,NOSE,NOSE,LEFT_EYE_INNER,LEFT_EYE_INNER,LEFT_EYE_INNER,LEFT_EYE,LEFT_EYE,LEFT_EYE,LEFT_EYE_OUTER,LEFT_EYE_OUTER,LEFT_EYE_OUTER,RIGHT_EYE_INNER,RIGHT_EYE_INNER,RIGHT_EYE_INNER,RIGHT_EYE,RIGHT_EYE,RIGHT_EYE,RIGHT_EYE_OUTER,RIGHT_EYE_OUTER,RIGHT_EYE_OUTER,LEFT_EAR,LEFT_EAR,LEFT_EAR,RIGHT_EAR,RIGHT_EAR,RIGHT_EAR,MOUTH_LEFT,MOUTH_LEFT,MOUTH_LEFT,MOUTH_RIGHT,MOUTH_RIGHT,MOUTH_RIGHT,LEFT_SHOULDER,LEFT_SHOULDER,LEFT_SHOULDER,RIGHT_SHOULDER,RIGHT_SHOULDER,RIGHT_SHOULDER,LEFT_ELBOW,LEFT_ELBOW,LEFT_ELBOW,RIGHT_ELBOW,RIGHT_ELBOW,RIGHT_ELBOW,LEFT_WRIST,LEFT_WRIST,LEFT_WRIST,RIGHT_WRIST,RIGHT_WRIST,RIGHT_WRIST,LEFT_PINKY,LEFT_PINKY,LEFT_PINKY,RIGHT_PINKY,RIGHT_PINKY,RIGHT_PINKY,LEFT_INDEX,LEFT_INDEX,LEFT_INDEX,RIGHT_INDEX,RIGHT_INDEX,RIGHT_INDEX,LEFT_THUMB,LEFT_THUMB,LEFT_THUMB,RIGHT_THUMB,RIGHT_THUMB,RIGHT_THUMB,LEFT_HIP,LEFT_HIP,LEFT_HIP,RIGHT_HIP,RIGHT_HIP,RIGHT_HIP,LEFT_KNEE,LEFT_KNEE,LEFT_KNEE,RIGHT_KNEE,RIGHT_KNEE,RIGHT_KNEE,LEFT_ANKLE,LEFT_ANKLE,LEFT_ANKLE,RIGHT_ANKLE,RIGHT_ANKLE,RIGHT_ANKLE,LEFT_HEEL,LEFT_HEEL,LEFT_HEEL,RIGHT_HEEL,RIGHT_HEEL,RIGHT_HEEL,LEFT_FOOT_INDEX,LEFT_FOOT_INDEX,LEFT_FOOT_INDEX,RIGHT_FOOT_INDEX,RIGHT_FOOT_INDEX,RIGHT_FOOT_INDEX
,,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0.000000,0.000000,0.514701,0.573465,-0.455592,0.525409,0.534753,-0.401811,0.532464,0.534209,-0.401646,0.539350,0.534695,-0.401278,0.502293,0.538863,-0.404094,0.494031,0.540142,-0.403984,0.486113,0.541852,-0.404143,0.551652,0.551290,-0.152776,0.475700,0.555871,-0.135568,0.530190,0.616135,-0.368979,0.502828,0.618071,-0.369198,0.624337,0.735625,-0.075242,0.422731,0.752827,-0.044918,0.755309,0.786295,-0.373687,0.278793,0.777227,-0.368197,0.678332,0.561469,-0.584921,0.354007,0.561029,-0.706140,0.658899,0.499707,-0.642573,0.365973,0.499552,-0.784168,0.644726,0.492465,-0.543243,0.380386,0.493803,-0.691542,0.643741,0.515317,-0.562573,0.385889,0.520115,-0.683401,0.610506,1.286848,-0.041936,0.457600,1.297755,0.043673,0.614875,1.747664,-0.054550,0.473127,1.763267,0.031734,0.623611,2.151336,0.207046,0.484953,2.173804,0.173436,0.629845,2.204561,0.213875,0.484879,2.226618,0.177736,0.605364,2.278738,-0.106977,0.508743,2.305583,-0.171126
1.000000,0.060461,0.514651,0.573451,-0.472478,0.525422,0.534680,-0.422751,0.532503,0.534121,-0.422602,0.539365,0.534602,-0.422331,0.502271,0.539172,-0.423706,0.494031,0.540838,-0.423621,0.486099,0.542903,-0.423790,0.551617,0.551185,-0.165935,0.475681,0.556958,-0.156285,0.530176,0.616232,-0.384970,0.502820,0.618229,-0.384415,0.624202,0.736621,-0.076534,0.422665,0.752954,-0.052018,0.755311,0.789468,-0.365861,0.279034,0.780890,-0.369075,0.679367,0.568210,-0.584416,0.355544,0.566075,-0.710056,0.659754,0.504975,-0.641294,0.367300,0.505845,-0.791874,0.645142,0.498549,-0.557556,0.381722,0.501031,-0.707932,0.644069,0.521527,-0.562131,0.387362,0.526531,-0.693504,0.610291,1.287355,-0.040796,0.457332,1.298120,0.042527,0.613919,1.747984,-0.047855,0.472046,1.763071,0.031271,0.621772,2.150229,0.222933,0.482923,2.173000,0.182772,0.628044,2.202157,0.230710,0.482857,2.225535,0.188294,0.602907,2.279182,-0.089276,0.506126,2.305043,-0.161775
2.000000,0.123389,0.514649,0.573405,-0.423496,0.525566,0.534627,-0.377163,0.532650,0.534088,-0.377034,0.539453,0.534570,-0.376847,0.502381,0.539076,-0.377615,0.494221,0.540782,-0.377508,0.486286,0.542917,-0.377685,0.551612,0.551119,-0.139158,0.475705,0.557283,-0.130567,0.530163,0.616215,-0.342381,0.502845,0.618199,-0.342032,0.623952,0.736842,-0.056517,0.422277,0.752971,-0.026777,0.755213,0.791758,-0.328260,0.279144,0.782905,-0.323048,0.680051,0.573319,-0.512530,0.354980,0.570228,-0.620935,0.660533,0.510059,-0.567642,0.366403,0.509679,-0.700595,0.645456,0.503906,-0.497504,0.380755,0.504477,-0.617402,0.644261,0.526815,-0.494572,0.386339,0.530026,-0.605067,0.610135,1.287798,-0.039769,0.457149,1.298937,0.041542,0.613617,1.746400,-0.048190,0.471342,1.763597,0.031238,0.622426,2.149173,0.210909,0.482493,2.172734,0.169255,0.628847,2.202195,0.218051,0.482245,2.225437,0.173426,0.604050,2.278445,-0.095161,0.506086,2.304724,-0.166974
3.000000,0.191736,0.514604,0.573292,-0.428375,0.525577,0.534519,-0.382463,0.532681,0.533906,-0.382342,0.539457,0.534403,-0.382154,0.502364,0.538998,-0.382704,0.494207,0.540752,-0.382594,0.486271,0.542993,-0.382764,0.551607,0.551055,-0.143944,0.475693,0.557572,-0.135267,0.530126,0.616194,-0.346762,0.502775,0.618179,-0.346099,0.623627,0.738393,-0.055227,0.422109,0.752771,-0.029502,0.755476,0.793101,-0.316458,0.279355,0.783805,-0.345834,0.680106,0.576165,-0.500255,0.354266,0.572323,-0.642909,0.659802,0.512527,-0.555511,0.365839,0.512609,-0.725858,0.644780,0.506737,-0.489488,0.379968,0.506599,-0.628252,0.643730,0.529663,-0.484025,0.385202,0.531912,-0.616183,0.609808,1.288118,-0.033216,0.456954,1.299530,0.035022,0.613259,1.746215,-0.037454,0.471248,1.761669,0.022194,0.621926,2.147597,0.221793,0.481728,2.167620,0.158459,0.628433,2.200913,0.229121,0.481517,2.219333,0.162482,0.602821,2.273933,-0.078336,0.504763,2.299517,-0.173197
4.000000,0.258153,0.514550,0.573259,-0.402479,0.525572,0.534449,-0.359139,0.532681,0.533754,-0.358957,0.539451,0.534234,-0.358801,0.502341,0.538934,-0.358022,0.494182,0.540744,-0.357842,0.486248,0.543094,-0.357977,0.551602,0.551006,-0.133575,0.475685,0.557906,-0.119994,0.530117,0.616176,-0.326157,0.502763,0.618185,-0.323635,0.623578,0.738429,-0.048983,0.422028,0.752681,-0.020147,0.755538,0.794443,-0.276700,0.279388,0.784446,-0.317853,0.679950,0.576869,-0.402072,0.353819,0.574809,-0.610992,0.659916,0.513311,-0.448821,0.365567,0.515310,-0.688961,0.644763,0.507914,-0.380651,0.379762,0.509102,-0.605789,0.643508,0.530829,-0.383575,0.384653,0.534215,-0.593980,0.609772,1.285011,-0.032684,0.456790,1.296605,0.034574,0.612870,1.740061,-0.043379,0.470950,1.755397,0.022496,0.619817,2.142868,0.198503,0.478279,2.162958,0.150663,0.625989,2.195748,0.203640,0.476871,2.214741,0.152992,0.600526,2.270524,-0.084148,0.500223,2.296374,-0.180724
5.000000,0.326999,0.514518,0.573154,-0.411284,0.525567,0.534363,-0.367960,0.532681,0.533596,-0.367806,0.539434,0.534016,-0.367687,0.502330,0.538896,-0.364276,0.494207,0.540711,-0.364110,0.486300,0.543079,-0.364220,0.551457,0.550839,-0.142124,0.475762,0.558000,-0.121644,0.530105,0.616152,-0.335126,0.502798,0.618174,-0.329894,0.623617,0.738631,-0.068009,0.421990,0.752721,-0.022777,0.755650,0.794099,-0.346665,0.279506,0.785975,-0.319011,0.678800,0.576276,-0.519672,0.354177,0.576468,-0.618838,0.658553,0.512116,-0.575640,0.366260,0.517039,-0.700350,0.644102,0.506968,-0.492528,0.380619,0.510562,-0.633175,0.642968,0.530284,-0.496181,0.385648,0.535762,-0.610993,0.609688,1.285327,-0.036323,0.456714,1.297047,0.038156,0.612579,1.740019,-0.044870,0.471027,1.756508,0.037648,0.619993,2.143484,0.198047,0.480132,2.164547,0.174011,0.626398,2.196435,0.203724,0.479079,2.216344,0.178035,0.600986,2.271009,-0.093193,0.502201,2.297241,-0.158866
6.000000,0.398982,0.514525,0.573189,-0.473844,0.525564,0.534312,-0.430005,0.532680,0.533526,-0.429807,0.539431,0.533949,-0.429640,0.502336,0.539030,-0.425071,0.494281,0.540962,-0.424910,0.486405,0.543438,-0.424988,0.551219,0.550575,-0.193687,0.475873,0.558257,-0.163271,0.530095,0.616144,-0.392865,0.503009,0.618342,-0.385049,0.623793,0.738676,-0.118899,0.422018,0.752960,-0.045480,0.756763,0.785865,-0.419198,0.279582,0.785792,-0.370384,0.676714,0.562022,-0.612561,0.355643,0.573310,-0.714218,0.654428,0.499997,-0.675779,0.367958,0.514604,-0.796341,0.641599,0.494318,-0.597837,0.382268,0.509471,-0.720441,0.640762,0.518228,-0.592009,0.387362,0.534654,-0.702200,0.609594,1.287775,-0.046664,0.457586,1.298502,0.048677,0.612047,1.742865,-0.093867,0.470704,1.758435,0.034872,0.617006,2.144807,0.162966,0.477245,2.165071,0.173009,0.623911,2.197090,0.168647,0.475793,2.217557,0.173887,0.595460,2.272744,-0.153389,0.495010,2.298423,-0.173636
7.000000,0.472490,0.514546,0.573712,-0.510029,0.525687,0.534778,-0.463590,0.532947,0.533953,-0.463481,0.539866,0.534272,-0.463329,0.502329,0.539495,-0.458755,0.494290,0.541407,-0.458605,0.486414,0.543790,-0.458703,0.551259,0.550669,-0.218355,0.475927,0.558765,-0.185236,0.530123,0.616655,-0.425970,0.503113,0.619100,-0.417870,0.624576,0.738895,-0.143037,0.422049,0.753931,-0.052715,0.758420,0.760850,-0.411574,0.279790,0.776854,-0.351388,0.674237,0.540577,-0.608182,0.355496,0.569057,-0.656757,0.651340,0.481721,-0.666531,0.368572,0.509151,-0.736783,0.639692,0.479716,-0.588615,0.382822,0.505899,-0.663550,0.638943,0.503196,-0.583751,0.387665,0.532026,-0.646082,0.610099,1.289885,-0.051526,0.458493,1.301369,0.053470,0.612502,1.746271,-0.091238,0.471002,1.759956,0.043502,0.617763,2.146282,0.165268,0.477606,2.166895,0.185972,0.624787,2.198472,0.172451,0.476554,2.219112,0.189356,0.596236,2.275192,-0.145134,0.495387,2.300753,-0.162399
8.000000,0.550678,0.514221,0.574280,-0.528272,0.525634,0.535566,-0.483834,0.532938,0.534580,-0.483653,0.539886,0.534699,-0.483458,0.502139,0.540546,-0.476814,0.494148,0.542505,-0.476686,0.486268,0.544777,-0.476761,0.551255,0.550920,-0.246096,0.475922,0.559874,-0.202758,0.529882,0.616881,-0.447179,0.502846,0.619637,-0.435813,0.625998,0.739236,-0.176574,0.422229,0.755456,-0.077615,0.760063,0.741957,-0.479528,0.279856,0.759030,-0.383096,0.672386,0.517763,-0.645971,0.355673,0.547673,-0.701924,0.651757,0.458888,-0.712040,0.368806,0.484160,-0.785802,0.639349,0.459685,-0.638417,0.382653,0.485291,-0.711056,0.638522,0.484772,-0.627633,0.387583,0.514658,-0.691676,0.610064,1.295149,-0.054770,0.458422,1.303063,0.056792,0.611955,1.754465,-0.100213,0.470813,1.762316,0.040413,0.616057,2.152152,0.164481,0.476002,2.168386,0.177510,0.624068,2.205691,0.170814,0.474817,2.220601,0.181228,0.591544,2.276585,-0.157739,0.490720,2.301918,-0.164169
