Frame,Time,Accl,Accl,Accl,Gyro,Gyro,Gyro,Mag,Mag,Mag
,,X,Y,Z,X,Y,Z,X,Y,Z
0.000000,0.000000,-8.700000,0.910000,5.710000,21.650000,49.700001,-91.379997,-85.000000,-72.000000,-23.000000
1.000000,0.010000,-9.039742,-0.555134,2.878823,37.773552,50.138832,-106.087967,-85.000000,-72.000000,-23.000000
2.000000,0.020000,-9.180000,-1.160000,1.710000,66.299385,28.678736,-116.778450,-85.000000,-72.000000,-23.000000
3.000000,0.030000,-9.180000,-1.160000,1.710000,103.121071,-8.281247,-124.510002,-85.000000,-72.000000,-23.000000
4.000000,0.040000,-9.180000,-1.160000,1.710000,115.493057,-51.144478,-124.510002,-85.000000,-72.000000,-23.000000
5.000000,0.050000,-9.180000,-1.160000,1.710000,123.130325,-88.482567,-124.342148,-81.384682,-76.131790,-20.675869
6.000000,0.060000,-9.180000,-1.160000,1.710000,124.269821,-118.238129,-123.943939,-72.807831,-85.933907,-15.162176
7.000000,0.070000,-14.348372,-3.236443,-4.610267,124.510002,-124.510002,-106.303703,-71.000000,-88.000000,-14.000000
8.000000,0.080000,-19.410000,-5.270000,-10.800000,124.510002,-124.510002,-86.853737,-71.000000,-88.000000,-14.000000
9.000000,0.090000,-19.410000,-5.270000,-10.800000,124.510002,-124.510002,-76.917740,-71.000000,-88.000000,-14.000000
10.000000,0.100000,-19.410000,-5.270000,-10.800000,124.510002,-124.510002,-72.685226,-71.000000,-88.000000,-14.000000
11.000000,0.110000,-19.410000,-5.270000,-10.800000,124.466644,-124.510002,-71.725655,-71.000000,-88.000000,-14.000000
12.000000,0.120000,-19.410000,-5.270000,-10.800000,123.320831,-124.510002,-69.496643,-71.000000,-88.000000,-14.000000
13.000000,0.130000,-18.226295,-0.372005,-12.982111,96.616364,-124.510002,-63.224785,-71.000000,-88.000000,-14.000000
14.000000,0.140000,-15.540451,10.741615,-17.933352,37.477592,-124.510002,-51.822498,-71.000000,-88.000000,-14.000000
15.000000,0.150000,-15.130000,12.440000,-18.690001,-6.911097,-124.510002,-68.116165,-80.545746,-29.134541,-30.439903
16.000000,0.160000,-15.130000,12.440000,-18.690001,-39.863583,-124.510002,-89.693832,-89.000000,23.000000,-45.000000
17.000000,0.170000,-15.130000,12.440000,-18.690001,-46.446079,-124.510002,-112.137009,-89.000000,23.000000,-45.000000
18.000000,0.180000,-15.130000,12.440000,-18.690001,-46.545662,-124.510002,-121.785370,-89.000000,23.000000,-45.000000
19.000000,0.190000,-13.841120,12.341452,-18.599941,-42.275433,-124.510002,-124.510002,-89.000000,23.000000,-45.000000
20.000000,0.200000,7.978427,10.673119,-17.075321,-22.899029,-124.510002,-124.510002,-89.000000,23.000000,-45.000000
21.000000,0.210000,19.790001,9.770000,-16.250000,-1.155196,-124.510002,-119.051117,-89.000000,23.000000,-45.000000
22.000000,0.220000,19.790001,9.770000,-16.250000,23.382717,-124.510002,-107.149567,-89.000000,23.000000,-45.000000
23.000000,0.230000,19.790001,9.770000,-16.250000,52.833412,-123.944794,-72.435631,-89.000000,23.000000,-45.000000
24.000000,0.240000,19.790001,9.770000,-16.250000,79.429298,-123.248482,-41.210537,-91.215187,32.542358,-38.865627
25.000000,0.250000,19.790001,9.770000,-16.250000,96.365295,-122.434547,-28.719849,-99.354485,67.603935,-16.326042
26.000000,0.260000,19.455677,5.402632,-9.631236,110.164619,-118.970650,-19.255806,-102.000000,79.000000,-9.000000
27.000000,0.270000,19.000000,-0.550000,-0.610000,121.318855,-114.584892,-11.687635,-102.000000,79.000000,-9.000000
28.000000,0.280000,19.000000,-0.550000,-0.610000,119.430237,-114.271172,-9.159023,-102.000000,79.000000,-9.000000
29.000000,0.290000,19.000000,-0.550000,-0.610000,109.503693,-116.514175,-3.818553,-102.000000,79.000000,-9.000000
30.000000,0.300000,19.000000,-0.550000,-0.610000,91.085304,-121.458290,4.492563,-102.000000,79.000000,-9.000000
31.000000,0.310000,19.000000,-0.550000,-0.610000,78.469254,-122.855751,8.074096,-102.000000,79.000000,-9.000000
32.000000,0.320000,17.468979,0.069351,0.069642,61.854103,-119.914375,8.162035,-102.000000,79.000000,-9.000000
33.000000,0.330000,12.221081,2.192307,2.399258,33.760944,-107.521072,1.210764,-102.000000,79.000000,-9.000000
34.000000,0.340000,10.620000,2.840000,3.110000,14.689915,-87.670303,-3.170888,-105.913078,82.043503,3.608798
35.000000,0.350000,10.620000,2.840000,3.110000,1.155401,-65.757790,-6.092386,-111.000000,86.000000,20.000000
36.000000,0.360000,10.620000,2.840000,3.110000,2.349656,-55.179207,-5.910105,-111.000000,86.000000,20.000000
37.000000,0.370000,10.620000,2.840000,3.110000,5.268092,-43.392750,-6.035096,-111.000000,86.000000,20.000000
38.000000,0.380000,10.620000,2.840000,3.110000,9.871977,-30.425558,-6.460454,-111.000000,86.000000,20.000000
39.000000,0.390000,11.815393,2.697691,2.574919,12.975403,-26.140440,-5.816918,-111.000000,86.000000,20.000000
40.000000,0.400000,12.720000,2.590000,2.170000,16.521206,-22.784071,-4.733970,-111.000000,86.000000,20.000000
41.000000,0.410000,12.720000,2.590000,2.170000,21.371832,-19.512718,-2.929086,-111.000000,86.000000,20.000000
42.000000,0.420000,12.720000,2.590000,2.170000,24.556728,-17.780567,-0.306481,-111.000000,86.000000,20.000000
43.000000,0.430000,12.720000,2.565750,2.130888,26.799557,-16.739155,2.337104,-111.000000,86.000000,20.547573
44.000000,0.440000,12.720000,2.366000,1.808710,26.960646,-16.320324,2.807483,-111.000000,86.000000,25.058056
