Frame,Time,Accl,Accl,Accl,Gyro,Gyro,Gyro,Mag,Mag,Mag
,,X,Y,Z,X,Y,Z,X,Y,Z
0.000000,0.000000,-10.260000,-1.480000,2.590000,31.360001,-121.089996,11.930000,-66.000000,-113.000000,22.000000
1.000000,0.010000,-10.260000,-1.480000,2.590000,47.152161,-123.955208,1.089120,-66.000000,-113.000000,22.000000
2.000000,0.020000,-10.260000,-1.480000,2.590000,59.320351,-124.510002,-14.852124,-66.000000,-113.000000,22.000000
3.000000,0.030000,-11.287457,-1.817729,1.446796,75.780968,-124.510002,-27.116146,-66.317116,-111.731537,19.621630
4.000000,0.040000,-15.334471,-3.147997,-3.056133,107.413887,-124.510002,-24.973976,-67.566193,-106.735222,10.253538
5.000000,0.050000,-16.740000,-3.610000,-4.620000,120.812332,-124.510002,-8.575496,-68.000000,-105.000000,7.000000
6.000000,0.060000,-16.740000,-3.610000,-4.620000,124.508263,-124.510002,15.408730,-68.000000,-105.000000,7.000000
7.000000,0.070000,-16.740000,-3.610000,-4.620000,124.510002,-124.510002,29.384033,-68.000000,-105.000000,7.000000
8.000000,0.080000,-16.740000,-3.610000,-4.620000,124.510002,-124.510002,39.317516,-68.000000,-105.000000,7.000000
9.000000,0.090000,-16.740000,-3.610000,-4.620000,124.510002,-124.510002,44.094261,-68.000000,-105.000000,7.000000
10.000000,0.100000,-18.557327,-5.241774,-13.051741,124.510002,-124.510002,57.770565,-68.000000,-105.000000,7.000000
11.000000,0.110000,-20.070000,-6.600000,-20.070000,123.166542,-124.510002,64.327950,-68.000000,-105.000000,7.000000
12.000000,0.120000,-20.070000,-6.600000,-20.070000,118.248886,-124.510002,48.507271,-68.000000,-105.000000,7.000000
13.000000,0.130000,-20.070000,-6.600000,-20.070000,60.732544,-124.510002,12.375708,-83.787491,-39.289902,-4.093913
14.000000,0.140000,-20.070000,-6.600000,-20.070000,-14.721491,-124.510002,-34.400967,-105.000000,49.000000,-19.000000
15.000000,0.150000,-20.070000,-6.600000,-20.070000,-18.031982,-124.510002,-93.332718,-105.000000,49.000000,-19.000000
16.000000,0.160000,-10.220889,0.172984,-20.070000,-19.558764,-124.510002,-123.838257,-105.000000,49.000000,-19.000000
17.000000,0.170000,9.999838,14.078264,-20.070000,-19.207209,-124.510002,-124.409538,-105.000000,49.000000,-19.000000
18.000000,0.180000,12.140000,15.550000,-20.070000,-0.514690,-124.510002,-123.091034,-105.000000,49.000000,-19.000000
19.000000,0.190000,12.140000,15.550000,-20.070000,18.137264,-124.510002,-118.648323,-105.000000,49.000000,-19.000000
20.000000,0.200000,12.140000,15.550000,-20.070000,31.605022,-124.510002,-107.406380,-105.000000,49.000000,-19.000000
21.000000,0.210000,12.140000,15.550000,-20.070000,49.996746,-124.510002,-79.974709,-105.000000,49.000000,-19.000000
22.000000,0.220000,12.669947,14.771140,-19.819078,69.125137,-123.339706,-47.087509,-106.003685,51.141197,-15.252905
23.000000,0.230000,17.626421,7.486624,-17.472263,77.123093,-112.394150,-25.459255,-115.390945,71.167358,19.792873
24.000000,0.240000,20.059999,3.910000,-16.320000,78.519966,-91.795097,-12.428008,-120.000000,81.000000,37.000000
25.000000,0.250000,20.059999,3.910000,-16.320000,73.549454,-61.884293,-7.689415,-120.000000,81.000000,37.000000
26.000000,0.260000,20.059999,3.910000,-16.320000,60.562054,-20.953621,-2.107641,-120.000000,81.000000,37.000000
27.000000,0.270000,19.484526,4.188540,-11.563797,51.865257,7.269634,1.455912,-120.000000,81.000000,37.000000
28.000000,0.280000,18.112062,4.852838,-0.220598,50.160645,16.450729,2.113943,-120.000000,81.000000,37.000000
29.000000,0.290000,17.870001,4.970000,1.780000,42.637760,34.462112,-1.649759,-120.000000,81.000000,37.000000
30.000000,0.300000,17.870001,4.970000,1.780000,34.416447,51.485390,-6.471493,-120.000000,81.000000,37.000000
31.000000,0.310000,17.870001,4.970000,1.780000,28.034851,58.834259,-11.666803,-120.000000,81.000000,37.000000
