Frame,Time,Accl,Accl,Accl,Gyro,Gyro,Gyro,Mag,Mag,Mag
,,X,Y,Z,X,Y,Z,X,Y,Z
0.000000,0.000000,-9.280000,-1.560000,2.370000,-5.320000,-4.960000,-1.930000,-66.000000,-114.000000,23.000000
1.000000,0.010000,-9.280000,-1.560000,2.370000,-5.320000,-4.960000,-1.930000,-66.000000,-114.000000,23.000000
2.000000,0.020000,-9.590761,-1.774173,2.286011,-3.111076,-4.968399,-2.895880,-66.000000,-114.000000,23.000000
3.000000,0.030000,-10.020000,-2.070000,2.170000,0.286163,-5.877715,-4.274424,-66.000000,-114.000000,23.000000
4.000000,0.040000,-10.020000,-2.070000,2.170000,4.042266,-15.618546,-4.756457,-66.000000,-114.000000,23.000000
5.000000,0.050000,-10.020000,-2.070000,2.170000,19.578402,-49.831108,-2.911320,-66.000000,-114.000000,23.000000
6.000000,0.060000,-10.020000,-2.070000,2.170000,47.144089,-109.033760,1.310283,-66.000000,-114.000000,23.000000
7.000000,0.070000,-10.020000,-2.070000,2.170000,65.426826,-120.294647,1.867404,-66.000000,-114.000000,23.000000
8.000000,0.080000,-11.202375,-2.478809,1.070444,85.882927,-124.510002,4.687173,-66.000000,-114.000000,23.000000
9.000000,0.090000,-15.475662,-3.956309,-2.903522,114.770599,-124.510002,14.507453,-66.000000,-114.000000,23.000000
10.000000,0.100000,-16.730000,-4.390000,-4.070000,123.807777,-124.510002,29.820480,-66.885361,-106.474426,9.276893
11.000000,0.110000,-16.730000,-4.390000,-4.070000,124.510002,-124.510002,46.203487,-68.000000,-97.000000,-8.000000
12.000000,0.120000,-16.730000,-4.390000,-4.070000,124.510002,-124.510002,52.836559,-68.000000,-97.000000,-8.000000
13.000000,0.130000,-16.730000,-4.390000,-4.070000,124.510002,-124.510002,51.234615,-68.000000,-97.000000,-8.000000
14.000000,0.140000,-16.770777,-4.426626,-4.265338,124.510002,-124.510002,42.118668,-68.000000,-97.000000,-8.000000
15.000000,0.150000,-19.010027,-6.437929,-14.992290,124.510002,-124.510002,42.594677,-68.000000,-97.000000,-8.000000
16.000000,0.160000,-20.070000,-7.390000,-20.070000,124.510002,-124.510002,47.199104,-68.000000,-97.000000,-8.000000
17.000000,0.170000,-20.070000,-7.390000,-20.070000,124.510002,-124.510002,55.514278,-68.000000,-97.000000,-8.000000
18.000000,0.180000,-20.070000,-7.390000,-20.070000,123.770523,-124.510002,53.578800,-68.000000,-97.000000,-8.000000
19.000000,0.190000,-20.070000,-7.390000,-20.070000,105.055588,-124.510002,38.990635,-76.761566,-62.579575,-5.079479
20.000000,0.200000,-20.070000,-7.390000,-20.070000,50.464127,-124.510002,0.625683,-103.064667,40.754028,3.688221
21.000000,0.210000,-10.402233,3.441778,-20.070000,26.605473,-124.510002,-60.835869,-110.000000,68.000000,6.000000
22.000000,0.220000,0.860000,16.059999,-20.070000,16.404068,-124.510002,-120.975876,-110.000000,68.000000,6.000000
23.000000,0.230000,0.860000,16.059999,-20.070000,22.197987,-124.510002,-123.267082,-110.000000,68.000000,6.000000
24.000000,0.240000,0.860000,16.059999,-20.070000,34.909870,-124.510002,-124.372169,-110.000000,68.000000,6.000000
25.000000,0.250000,0.860000,16.059999,-20.070000,53.300690,-124.510002,-124.503578,-110.000000,68.000000,6.000000
26.000000,0.260000,0.860000,16.059999,-20.070000,53.878284,-124.510002,-120.673241,-110.000000,68.000000,6.000000
27.000000,0.270000,5.126560,13.846722,-19.483349,51.933376,-122.512276,-105.788086,-110.000000,68.000000,6.000000
28.000000,0.280000,17.155880,7.606512,-17.829317,47.065262,-116.879791,-71.159927,-110.000000,68.000000,6.000000
29.000000,0.290000,20.059999,6.100000,-17.430000,41.415562,-110.293037,-44.861572,-110.000000,68.000000,6.000000
30.000000,0.300000,20.059999,6.100000,-17.430000,32.775425,-105.413383,-16.145065,-112.667435,67.833282,14.502444
31.000000,0.310000,20.059999,6.100000,-17.430000,16.595369,-106.063583,26.512016,-122.670563,67.208092,46.387409
32.000000,0.320000,20.059999,6.100000,-17.430000,6.578831,-81.063538,38.114372,-126.000000,67.000000,57.000000
33.000000,0.330000,19.986673,6.096889,-16.566973,0.071339,-44.590576,33.713409,-126.000000,67.000000,57.000000
34.000000,0.340000,18.953764,6.053069,-4.409945,-0.754988,-25.441067,22.633110,-126.000000,67.000000,57.000000
35.000000,0.350000,18.410000,6.030000,1.990000,-2.276788,-9.501043,6.901958,-126.000000,67.000000,57.000000
36.000000,0.360000,18.410000,6.030000,1.990000,-4.571720,2.871108,-13.999390,-126.000000,67.000000,57.000000
