Frame,Time,NOSE,NOSE,NOSE,LEFT_EYE_INNER,LEFT_EYE_INNER,LEFT_EYE_INNER,LEFT_EYE,LEFT_EYE,LEFT_EYE,LEFT_EYE_OUTER,LEFT_EYE_OUTER,LEFT_EYE_OUTER,RIGHT_EYE_INNER,RIGHT_EYE_INNER,RIGHT_EYE_INNER,RIGHT_EYE,RIGHT_EYE,RIGHT_EYE,RIGHT_EYE_OUTER,RIGHT_EYE_OUTER,RIGHT_EYE_OUTER,LEFT_EAR,LEFT_EAR,LEFT_EAR,RIGHT_EAR,RIGHT_EAR,RIGHT_EAR,MOUTH_LEFT,MOUTH_LEFT,MOUTH_LEFT,MOUTH_RIGHT,MOUTH_RIGHT,MOUTH_RIGHT,LEFT_SHOULDER,LEFT_SHOULDER,LEFT_SHOULDER,RIGHT_SHOULDER,RIGHT_SHOULDER,RIGHT_SHOULDER,LEFT_ELBOW,LEFT_ELBOW,LEFT_ELBOW,RIGHT_ELBOW,RIGHT_ELBOW,RIGHT_ELBOW,LEFT_WRIST,LEFT_WRIST,LEFT_WRIST,RIGHT_WRIST,RIGHT_WRIST,RIGHT_WRIST,LEFT_PINKY,LEFT_PINKY,LEFT_PINKY,RIGHT_PINKY,RIGHT_PINKY,RIGHT_PINKY,LEFT_INDEX,LEFT_INDEX,LEFT_INDEX,RIGHT_INDEX,RIGHT_INDEX,RIGHT_INDEX,LEFT_THUMB,LEFT_THUMB,LEFT_THUMB,RIGHT_THUMB,RIGHT_THUMB,RIGHT_THUMB,LEFT_HIP,LEFT_HIP,LEFT_HIP,RIGHT_HIP,RIGHT_HIP,RIGHT_HIP,LEFT_KNEE,LEFT_KNEE,LEFT_KNEE,RIGHT_KNEE,RIGHT_KNEE,RIGHT_KNEE,LEFT_ANKLE,LEFT_ANKLE,LEFT_ANKLE,RIGHT_ANKLE,RIGHT_ANKLE,RIGHT_ANKLE,LEFT_HEEL,LEFT_HEEL,LEFT_HEEL,RIGHT_HEEL,RIGHT_HEEL,RIGHT_HEEL,LEFT_FOOT_INDEX,LEFT_FOOT_INDEX,LEFT_FOOT_INDEX,RIGHT_FOOT_INDEX,RIGHT_FOOT_INDEX,RIGHT_FOOT_INDEX
,,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0.000000,0.000000,0.526934,0.443620,-0.634817,0.540278,0.389792,-0.597782,0.550675,0.390219,-0.598035,0.561812,0.391181,-0.598140,0.508539,0.391433,-0.595138,0.496179,0.393429,-0.594899,0.484759,0.395649,-0.595239,0.579177,0.417966,-0.345157,0.470668,0.425425,-0.326320,0.544891,0.497378,-0.542432,0.506791,0.498633,-0.536557,0.656178,0.708868,-0.203571,0.400265,0.691631,-0.167767,0.769998,0.959051,-0.141741,0.258760,0.942600,-0.172144,0.894937,1.175221,-0.327757,0.105896,1.116371,-0.401153,0.942907,1.235024,-0.368610,0.050169,1.170422,-0.451137,0.936891,1.233087,-0.437186,0.061191,1.158645,-0.541554,0.911354,1.220792,-0.368638,0.082624,1.151697,-0.453546,0.615249,1.405778,-0.047178,0.429655,1.407172,0.049820,0.614249,1.960329,-0.121631,0.434449,1.975189,0.042644,0.628413,2.482918,0.226751,0.454611,2.491583,0.217447,0.634673,2.561629,0.238734,0.452838,2.562973,0.222423,0.609939,2.625590,-0.150790,0.482949,2.645574,-0.200942
1.000000,0.109025,0.527297,0.440001,-0.662004,0.541261,0.384230,-0.623660,0.552182,0.384893,-0.623942,0.563661,0.386214,-0.624045,0.508869,0.385652,-0.620682,0.496455,0.387650,-0.620491,0.485159,0.389646,-0.620867,0.582669,0.415561,-0.363160,0.470635,0.421345,-0.342450,0.546163,0.495240,-0.566184,0.506853,0.495341,-0.559708,0.661933,0.710223,-0.211585,0.398789,0.690989,-0.167072,0.772363,0.962376,-0.164080,0.254604,0.942459,-0.139803,0.894694,1.185480,-0.382277,0.098359,1.113880,-0.363383,0.941334,1.247955,-0.424831,0.039497,1.162961,-0.408182,0.935083,1.247009,-0.495183,0.046536,1.152933,-0.501206,0.910033,1.231843,-0.424158,0.067808,1.145314,-0.416110,0.615236,1.414439,-0.050754,0.429065,1.411153,0.053456,0.613022,1.963269,-0.141289,0.430771,1.976400,0.040566,0.627282,2.485118,0.206755,0.449381,2.492986,0.214197,0.633789,2.565464,0.218083,0.447480,2.565897,0.217927,0.606792,2.629010,-0.170025,0.477324,2.648052,-0.206208
2.000000,0.205532,0.528404,0.438345,-0.689103,0.543090,0.380655,-0.650910,0.554684,0.381580,-0.651149,0.566318,0.383295,-0.651228,0.509726,0.381225,-0.650116,0.497113,0.382825,-0.649912,0.485896,0.384279,-0.650270,0.585824,0.414039,-0.383473,0.470603,0.416309,-0.372483,0.548176,0.495060,-0.589811,0.507177,0.493920,-0.586156,0.666132,0.709983,-0.223527,0.395591,0.690552,-0.194035,0.773378,0.967750,-0.175515,0.250094,0.941629,-0.147363,0.894595,1.195283,-0.403696,0.091091,1.112189,-0.384351,0.940521,1.260440,-0.448064,0.032830,1.159936,-0.434086,0.933856,1.260024,-0.520672,0.039780,1.150807,-0.525800,0.909191,1.243406,-0.446731,0.061416,1.142851,-0.436877,0.615934,1.418380,-0.049813,0.428505,1.414760,0.052514,0.612993,1.971917,-0.096540,0.429471,1.985017,0.053178,0.627261,2.491060,0.303443,0.448982,2.498507,0.273437,0.633770,2.572876,0.320072,0.447343,2.571913,0.281900,0.606812,2.637306,-0.080397,0.477424,2.655598,-0.151560
3.000000,0.303177,0.529199,0.436884,-0.710493,0.544336,0.375919,-0.676423,0.556228,0.376748,-0.676631,0.567844,0.378582,-0.676694,0.510180,0.376597,-0.675639,0.497391,0.377939,-0.675418,0.486180,0.379224,-0.675762,0.587335,0.408913,-0.418396,0.470382,0.410651,-0.405193,0.549947,0.494626,-0.613027,0.507341,0.492945,-0.608753,0.675070,0.710751,-0.259446,0.391530,0.691516,-0.242342,0.774796,0.971332,-0.263778,0.240559,0.944729,-0.202381,0.894349,1.206031,-0.529822,0.074117,1.119729,-0.389570,0.940596,1.272701,-0.577516,0.022108,1.167322,-0.444876,0.933244,1.272956,-0.647869,0.029516,1.161881,-0.535959,0.908773,1.255200,-0.572713,0.051390,1.152695,-0.438570,0.623218,1.424863,-0.046540,0.428531,1.423623,0.049456,0.620463,1.985112,-0.072168,0.429496,1.999162,0.046441,0.638666,2.505204,0.335715,0.451230,2.511596,0.271062,0.645772,2.589556,0.354012,0.450006,2.585978,0.281223,0.617763,2.658411,-0.048616,0.484125,2.675081,-0.155530
4.000000,0.400440,0.529144,0.431945,-0.735927,0.544518,0.368511,-0.701950,0.556512,0.369133,-0.702153,0.568339,0.371070,-0.702228,0.510057,0.370188,-0.699690,0.497257,0.371428,-0.699470,0.485964,0.372340,-0.699810,0.588987,0.401895,-0.437632,0.469237,0.403561,-0.417496,0.550634,0.492113,-0.635762,0.506964,0.489838,-0.629343,0.680956,0.710450,-0.268577,0.386560,0.692947,-0.244519,0.776649,0.976364,-0.248497,0.233362,0.949460,-0.204529,0.899829,1.204531,-0.506792,0.074842,1.120134,-0.418414,0.947057,1.268622,-0.554917,0.021685,1.172982,-0.465603,0.938951,1.265714,-0.629583,0.029163,1.164892,-0.558967,0.913952,1.249472,-0.550724,0.050677,1.155594,-0.468510,0.629070,1.433101,-0.046200,0.428757,1.433728,0.049105,0.626177,2.000814,-0.058108,0.429672,2.016962,0.061342,0.643188,2.521218,0.383649,0.451743,2.529561,0.323908,0.650526,2.604935,0.405057,0.450489,2.603379,0.338163,0.621242,2.678735,-0.002508,0.486215,2.698664,-0.108078
5.000000,0.493757,0.529058,0.431219,-0.750991,0.544749,0.365532,-0.717779,0.556878,0.366095,-0.717943,0.568898,0.368122,-0.718017,0.509724,0.367411,-0.717430,0.496677,0.368487,-0.717182,0.485135,0.369080,-0.717531,0.590443,0.398011,-0.449349,0.467993,0.398725,-0.435954,0.550872,0.491950,-0.648228,0.506198,0.489744,-0.643967,0.683769,0.712749,-0.280938,0.380669,0.695448,-0.272833,0.781079,0.984775,-0.264375,0.224146,0.960112,-0.238826,0.899418,1.248167,-0.509168,0.057024,1.139995,-0.464274,0.945256,1.322020,-0.555192,0.006214,1.194865,-0.512264,0.934581,1.323550,-0.628195,0.016414,1.188886,-0.606468,0.910446,1.304344,-0.552261,0.039003,1.179385,-0.516200,0.628299,1.448097,-0.045515,0.425321,1.449250,0.048535,0.626499,2.022949,0.003824,0.428847,2.037418,0.093819,0.642602,2.541620,0.489716,0.451573,2.546116,0.409663,0.649799,2.624815,0.515309,0.450471,2.619261,0.429551,0.620497,2.704722,0.107792,0.486147,2.720686,-0.021205
6.000000,0.588301,0.528828,0.431016,-0.756244,0.545015,0.364388,-0.723106,0.557344,0.364969,-0.723286,0.569634,0.367038,-0.723472,0.509085,0.366049,-0.723298,0.495548,0.366966,-0.723133,0.483265,0.367232,-0.723498,0.592497,0.396056,-0.457484,0.466255,0.395798,-0.445909,0.550887,0.491916,-0.653929,0.504448,0.489842,-0.650300,0.686262,0.713081,-0.296368,0.375548,0.699162,-0.284166,0.786131,0.991399,-0.270219,0.218340,0.966457,-0.247144,0.899786,1.316961,-0.464473,0.047735,1.167245,-0.458260,0.945243,1.408371,-0.504793,-0.003039,1.225860,-0.505213,0.930909,1.420022,-0.575834,0.009423,1.228632,-0.598209,0.907394,1.392846,-0.505097,0.031926,1.217834,-0.509801,0.629408,1.469079,-0.043844,0.424300,1.471571,0.046924,0.630584,2.054675,0.056732,0.427761,2.066277,0.125562,0.645025,2.576267,0.580477,0.448581,2.583323,0.476571,0.652109,2.663628,0.612199,0.447661,2.663813,0.500624,0.621079,2.749912,0.220280,0.483639,2.765274,0.059834
7.000000,0.685840,0.527178,0.432422,-0.749258,0.544990,0.364742,-0.722584,0.557262,0.365288,-0.722726,0.569612,0.367266,-0.722932,0.506971,0.366308,-0.719252,0.492910,0.367035,-0.719055,0.479992,0.366978,-0.719392,0.593445,0.395617,-0.476151,0.464350,0.394199,-0.446611,0.550769,0.494339,-0.651094,0.501642,0.492581,-0.642956,0.687895,0.712846,-0.317332,0.372111,0.700523,-0.278925,0.785363,0.990976,-0.289029,0.215227,0.969205,-0.237043,0.898882,1.328946,-0.444874,0.052305,1.169360,-0.445138,0.943750,1.418887,-0.482845,0.002167,1.229745,-0.483110,0.926157,1.427232,-0.553768,0.014147,1.229638,-0.571946,0.902317,1.401644,-0.484512,0.036511,1.219118,-0.494237,0.630666,1.478401,-0.042368,0.421670,1.478816,0.045561,0.631237,2.066497,0.055639,0.424639,2.066342,0.086341,0.645045,2.588971,0.563808,0.443779,2.591271,0.395975,0.651914,2.674365,0.593548,0.443189,2.673667,0.417776,0.620670,2.767797,0.201047,0.479540,2.772967,-0.028304
8.000000,0.779075,0.526191,0.440399,-0.813576,0.544923,0.367167,-0.789611,0.557214,0.367629,-0.789787,0.569582,0.369272,-0.790045,0.504774,0.368018,-0.787638,0.490116,0.368104,-0.787448,0.476496,0.367512,-0.787791,0.594100,0.395670,-0.531859,0.461562,0.394261,-0.508640,0.550586,0.504876,-0.708978,0.499400,0.505223,-0.702410,0.690859,0.713944,-0.345030,0.367783,0.701974,-0.319372,0.788362,0.995710,-0.283534,0.214598,0.972950,-0.268688,0.900886,1.341049,-0.434041,0.055251,1.187412,-0.476901,0.945839,1.432999,-0.476290,0.005730,1.251294,-0.518040,0.926940,1.441158,-0.544956,0.017497,1.249242,-0.607252,0.902991,1.413844,-0.474273,0.039834,1.236967,-0.526110,0.631159,1.483404,-0.041904,0.419120,1.482676,0.045105,0.632140,2.079435,0.048658,0.423547,2.080185,0.083411,0.644527,2.611524,0.563792,0.440070,2.614902,0.424571,0.651314,2.698268,0.593131,0.439562,2.699409,0.447582,0.619048,2.795231,0.180970,0.474515,2.800968,-0.014545
