Frame,Time,NOSE,NOSE,NOSE,LEFT_EYE_INNER,LEFT_EYE_INNER,LEFT_EYE_INNER,LEFT_EYE,LEFT_EYE,LEFT_EYE,LEFT_EYE_OUTER,LEFT_EYE_OUTER,LEFT_EYE_OUTER,RIGHT_EYE_INNER,RIGHT_EYE_INNER,RIGHT_EYE_INNER,RIGHT_EYE,RIGHT_EYE,RIGHT_EYE,RIGHT_EYE_OUTER,RIGHT_EYE_OUTER,RIGHT_EYE_OUTER,LEFT_EAR,LEFT_EAR,LEFT_EAR,RIGHT_EAR,RIGHT_EAR,RIGHT_EAR,MOUTH_LEFT,MOUTH_LEFT,MOUTH_LEFT,MOUTH_RIGHT,MOUTH_RIGHT,MOUTH_RIGHT,LEFT_SHOULDER,LEFT_SHOULDER,LEFT_SHOULDER,RIGHT_SHOULDER,RIGHT_SHOULDER,RIGHT_SHOULDER,LEFT_ELBOW,LEFT_ELBOW,LEFT_ELBOW,RIGHT_ELBOW,RIGHT_ELBOW,RIGHT_ELBOW,LEFT_WRIST,LEFT_WRIST,LEFT_WRIST,RIGHT_WRIST,RIGHT_WRIST,RIGHT_WRIST,LEFT_PINKY,LEFT_PINKY,LEFT_PINKY,RIGHT_PINKY,RIGHT_PINKY,RIGHT_PINKY,LEFT_INDEX,LEFT_INDEX,LEFT_INDEX,RIGHT_INDEX,RIGHT_INDEX,RIGHT_INDEX,LEFT_THUMB,LEFT_THUMB,LEFT_THUMB,RIGHT_THUMB,RIGHT_THUMB,RIGHT_THUMB,LEFT_HIP,LEFT_HIP,LEFT_HIP,RIGHT_HIP,RIGHT_HIP,RIGHT_HIP,LEFT_KNEE,LEFT_KNEE,LEFT_KNEE,RIGHT_KNEE,RIGHT_KNEE,RIGHT_KNEE,LEFT_ANKLE,LEFT_ANKLE,LEFT_ANKLE,RIGHT_ANKLE,RIGHT_ANKLE,RIGHT_ANKLE,LEFT_HEEL,LEFT_HEEL,LEFT_HEEL,RIGHT_HEEL,RIGHT_HEEL,RIGHT_HEEL,LEFT_FOOT_INDEX,LEFT_FOOT_INDEX,LEFT_FOOT_INDEX,RIGHT_FOOT_INDEX,RIGHT_FOOT_INDEX,RIGHT_FOOT_INDEX
,,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0.000000,0.000000,0.481469,0.404943,-0.445343,0.497108,0.360021,-0.417971,0.506801,0.359782,-0.418169,0.515403,0.359986,-0.418085,0.469342,0.359396,-0.403621,0.461599,0.358626,-0.403599,0.454218,0.358346,-0.403792,0.531282,0.374157,-0.222172,0.447970,0.375270,-0.154529,0.500508,0.450838,-0.373039,0.467552,0.449218,-0.353412,0.602650,0.613706,-0.097875,0.382417,0.604945,-0.017951,0.746220,0.770057,-0.145809,0.249845,0.766933,0.021715,0.883450,0.844348,-0.506220,0.095258,0.857430,-0.242703,0.929928,0.881661,-0.572962,0.055257,0.896933,-0.286195,0.934003,0.880907,-0.650993,0.058506,0.899107,-0.364473,0.916533,0.869272,-0.551943,0.073549,0.892731,-0.287664,0.559861,1.213844,-0.021238,0.414767,1.219593,0.023154,0.576386,1.649307,-0.162149,0.415224,1.695216,-0.056901,0.579166,2.114641,0.028252,0.425470,2.166580,-0.015906,0.581265,2.181777,0.030493,0.424599,2.230980,-0.027726,0.568898,2.246304,-0.270818,0.444505,2.297639,-0.350760
1.000000,0.065584,0.481448,0.413452,-0.475645,0.497117,0.365633,-0.450807,0.506906,0.365062,-0.451018,0.515572,0.364881,-0.450959,0.469305,0.364777,-0.436979,0.461479,0.363507,-0.436975,0.453921,0.362780,-0.437161,0.531407,0.375735,-0.246804,0.447769,0.376890,-0.179919,0.500512,0.461267,-0.398412,0.467507,0.460042,-0.378724,0.604187,0.616008,-0.104320,0.381223,0.606047,-0.019629,0.748195,0.774574,-0.132095,0.244594,0.769754,0.020619,0.885470,0.851972,-0.481480,0.091660,0.858935,-0.247237,0.931352,0.891181,-0.546236,0.051761,0.901305,-0.292830,0.935031,0.889292,-0.625464,0.054902,0.903452,-0.374430,0.918375,0.877432,-0.527671,0.069411,0.896202,-0.293386,0.559783,1.219499,-0.023413,0.414781,1.227755,0.025282,0.577530,1.643083,-0.175443,0.412298,1.695858,-0.052775,0.579897,2.114081,0.020149,0.425619,2.167052,-0.018761,0.581409,2.181829,0.022661,0.426405,2.231335,-0.030417,0.570006,2.247780,-0.279918,0.444384,2.300943,-0.356803
2.000000,0.132138,0.482443,0.423633,-0.507847,0.498742,0.371974,-0.485524,0.508739,0.371038,-0.485730,0.517605,0.370426,-0.485598,0.469543,0.371543,-0.474221,0.461486,0.370593,-0.474202,0.453775,0.370088,-0.474431,0.532937,0.377811,-0.276834,0.447185,0.380390,-0.220097,0.501586,0.472395,-0.427358,0.467757,0.472575,-0.410621,0.607760,0.617266,-0.121019,0.379491,0.610084,-0.046112,0.750097,0.780589,-0.137122,0.240057,0.773343,-0.004867,0.887025,0.860347,-0.496097,0.086868,0.863081,-0.262189,0.932168,0.898862,-0.560613,0.047720,0.908993,-0.305310,0.935388,0.895882,-0.643614,0.050185,0.912441,-0.388389,0.918700,0.884263,-0.543648,0.063408,0.904554,-0.308295,0.562551,1.237507,-0.023402,0.415176,1.246374,0.025341,0.579571,1.685233,-0.153705,0.417300,1.725847,-0.026132,0.585854,2.142991,0.078308,0.430464,2.187681,0.035963,0.589052,2.210501,0.084206,0.430306,2.251335,0.028515,0.573021,2.276922,-0.218945,0.450073,2.321750,-0.303419
3.000000,0.200023,0.482447,0.441777,-0.621377,0.498817,0.385822,-0.605730,0.508840,0.383660,-0.605918,0.517801,0.382221,-0.605721,0.469450,0.387197,-0.592074,0.461165,0.386295,-0.592143,0.453199,0.386028,-0.592379,0.532975,0.385131,-0.396100,0.446951,0.390048,-0.326782,0.501859,0.488073,-0.537422,0.467762,0.491093,-0.517142,0.610937,0.622303,-0.211553,0.377711,0.616230,-0.117987,0.753226,0.788248,-0.229902,0.233572,0.780780,-0.075795,0.888984,0.868904,-0.600544,0.080907,0.868998,-0.332346,0.934314,0.909773,-0.663345,0.041520,0.919122,-0.371458,0.937297,0.907137,-0.749965,0.043098,0.923437,-0.457143,0.921102,0.896096,-0.647558,0.055800,0.914054,-0.378297,0.563780,1.247410,-0.028842,0.416149,1.257953,0.030714,0.577205,1.689106,-0.157278,0.418771,1.724282,-0.008185,0.588857,2.145009,0.071011,0.432799,2.187680,0.065048,0.594348,2.212281,0.076184,0.433827,2.251787,0.058011,0.573194,2.279372,-0.230896,0.450274,2.321150,-0.268602
4.000000,0.266758,0.482146,0.468835,-0.602857,0.498720,0.410071,-0.590065,0.508825,0.407420,-0.590265,0.517811,0.405057,-0.590118,0.468775,0.411606,-0.574376,0.459979,0.409770,-0.574424,0.451847,0.408167,-0.574619,0.533080,0.401044,-0.383959,0.446729,0.403657,-0.305459,0.501852,0.514480,-0.518508,0.467528,0.515893,-0.495528,0.612602,0.632046,-0.201373,0.375422,0.624012,-0.092970,0.759323,0.799214,-0.236996,0.225331,0.791035,-0.042701,0.894808,0.877608,-0.603415,0.072692,0.877084,-0.294688,0.938543,0.913996,-0.665873,0.035198,0.924594,-0.343744,0.941549,0.912051,-0.748718,0.035628,0.928475,-0.421133,0.925776,0.903879,-0.648722,0.047841,0.920310,-0.340439,0.562285,1.267202,-0.038258,0.414750,1.274706,0.040113,0.564274,1.686872,-0.198104,0.411926,1.723572,-0.016082,0.578201,2.146275,0.018156,0.423410,2.192519,0.036946,0.582525,2.214631,0.021462,0.426055,2.259100,0.028102,0.561222,2.283761,-0.292338,0.434107,2.327019,-0.298535
5.000000,0.333219,0.482736,0.497140,-0.616218,0.498894,0.434092,-0.608789,0.509045,0.431359,-0.608995,0.518141,0.428974,-0.608851,0.468699,0.436220,-0.591609,0.459617,0.434896,-0.591626,0.451221,0.433443,-0.591796,0.533241,0.420994,-0.408537,0.445683,0.423692,-0.321256,0.502436,0.540252,-0.531563,0.467665,0.540895,-0.506105,0.616634,0.643604,-0.222525,0.372725,0.636752,-0.091355,0.762614,0.806866,-0.309324,0.217403,0.799728,-0.029838,0.893732,0.879828,-0.729952,0.065694,0.886620,-0.274680,0.937868,0.915086,-0.798621,0.028641,0.932364,-0.296120,0.941142,0.915826,-0.877099,0.029063,0.937318,-0.381480,0.924857,0.908175,-0.774099,0.041493,0.929321,-0.318835,0.562170,1.286850,-0.042818,0.413862,1.292054,0.044758,0.562136,1.697736,-0.192928,0.409345,1.735415,-0.000550,0.577594,2.165680,0.027794,0.422725,2.212650,0.063873,0.582024,2.235590,0.033295,0.426017,2.279548,0.056871,0.560214,2.308136,-0.286872,0.433516,2.355509,-0.267895
6.000000,0.399785,0.484555,0.525721,-0.633144,0.500153,0.462318,-0.629439,0.510286,0.460033,-0.629650,0.519555,0.457462,-0.629611,0.468818,0.462252,-0.613177,0.459532,0.459802,-0.613177,0.450849,0.457036,-0.613317,0.533753,0.442593,-0.427903,0.444523,0.441564,-0.344823,0.503079,0.565783,-0.545174,0.467883,0.564148,-0.520872,0.617249,0.652917,-0.223515,0.370378,0.646988,-0.102023,0.763809,0.810040,-0.270503,0.219451,0.809159,-0.025053,0.892992,0.881658,-0.645389,0.063086,0.891539,-0.262428,0.937387,0.915548,-0.708642,0.025131,0.935939,-0.282121,0.940880,0.918191,-0.789559,0.026240,0.940979,-0.369042,0.924320,0.910886,-0.690630,0.038974,0.932953,-0.307098,0.561655,1.297748,-0.041843,0.411765,1.301099,0.043852,0.561976,1.710661,-0.196489,0.406803,1.744664,-0.008996,0.575503,2.184577,0.022293,0.419862,2.229659,0.042943,0.579318,2.254473,0.027380,0.423652,2.297240,0.034428,0.557814,2.330825,-0.288303,0.430983,2.378098,-0.289921
7.000000,0.465205,0.484736,0.558548,-0.730682,0.500878,0.494958,-0.736451,0.511307,0.492385,-0.736577,0.520822,0.489538,-0.736510,0.468422,0.493314,-0.719069,0.457983,0.489715,-0.719074,0.448702,0.485704,-0.719141,0.535119,0.466441,-0.540098,0.441845,0.462607,-0.449309,0.503295,0.594776,-0.639221,0.467810,0.592290,-0.613112,0.618838,0.664503,-0.309234,0.366877,0.660226,-0.190900,0.770042,0.815316,-0.365812,0.217005,0.820767,-0.118733,0.893135,0.881125,-0.725240,0.057966,0.901027,-0.309517,0.937485,0.914898,-0.785019,0.020744,0.942319,-0.327478,0.940287,0.917612,-0.860877,0.020922,0.948669,-0.414628,0.923623,0.909669,-0.767392,0.033976,0.941776,-0.353553,0.561653,1.311172,-0.044894,0.411811,1.315194,0.046792,0.561077,1.717701,-0.165062,0.409327,1.752831,0.078408,0.576033,2.189861,0.101703,0.429461,2.237216,0.166681,0.580691,2.261117,0.113019,0.434349,2.305861,0.163713,0.559709,2.333528,-0.177229,0.438543,2.384728,-0.136647
8.000000,0.530685,0.484720,0.591678,-0.759814,0.501429,0.525324,-0.763453,0.512307,0.522012,-0.763542,0.522228,0.518570,-0.763406,0.467359,0.521587,-0.751171,0.455574,0.515420,-0.751135,0.445845,0.509393,-0.751141,0.537588,0.491049,-0.548084,0.436917,0.482118,-0.482024,0.503233,0.627656,-0.659539,0.466332,0.621279,-0.640607,0.619775,0.680212,-0.295610,0.361519,0.671214,-0.214693,0.768925,0.815483,-0.295366,0.213980,0.830177,-0.129772,0.891726,0.880033,-0.677842,0.055836,0.908682,-0.346942,0.937283,0.914711,-0.765843,0.018057,0.952014,-0.380164,0.939344,0.915833,-0.846141,0.018961,0.960887,-0.469513,0.921445,0.907727,-0.726831,0.032768,0.952937,-0.392774,0.565751,1.331900,-0.045329,0.411777,1.335492,0.047364,0.561327,1.733377,-0.103126,0.416972,1.768886,0.156860,0.584864,2.196234,0.191479,0.446411,2.236695,0.329620,0.590431,2.269447,0.204876,0.455301,2.303534,0.334986,0.566910,2.340312,-0.083675,0.455446,2.388960,0.032572
9.000000,0.596238,0.484189,0.620207,-0.862693,0.501789,0.556886,-0.876599,0.513552,0.552763,-0.876615,0.524227,0.548083,-0.876534,0.464646,0.549752,-0.858494,0.451428,0.541288,-0.858429,0.440847,0.532324,-0.858314,0.541022,0.511980,-0.675034,0.430114,0.499041,-0.583643,0.503028,0.658805,-0.763315,0.463680,0.649768,-0.736899,0.623743,0.687450,-0.406533,0.356129,0.682240,-0.274332,0.769343,0.813923,-0.377632,0.210400,0.837946,-0.147977,0.891494,0.878321,-0.665997,0.052613,0.914922,-0.347712,0.937050,0.898428,-0.722284,0.013138,0.956319,-0.379969,0.938828,0.909147,-0.797541,0.013645,0.968524,-0.470256,0.920306,0.906349,-0.707599,0.029534,0.960589,-0.394264,0.570446,1.344581,-0.060514,0.411775,1.344853,0.062531,0.562897,1.740538,-0.085441,0.421234,1.777478,0.184704,0.589785,2.205915,0.236910,0.446640,2.244198,0.370826,0.594962,2.281170,0.252776,0.456322,2.312464,0.377419,0.569242,2.355017,-0.029406,0.454435,2.401247,0.077619
