Frame,Time,NOSE,NOSE,NOSE,LEFT_EYE_INNER,LEFT_EYE_INNER,LEFT_EYE_INNER,LEFT_EYE,LEFT_EYE,LEFT_EYE,LEFT_EYE_OUTER,LEFT_EYE_OUTER,LEFT_EYE_OUTER,RIGHT_EYE_INNER,RIGHT_EYE_INNER,RIGHT_EYE_INNER,RIGHT_EYE,RIGHT_EYE,RIGHT_EYE,RIGHT_EYE_OUTER,RIGHT_EYE_OUTER,RIGHT_EYE_OUTER,LEFT_EAR,LEFT_EAR,LEFT_EAR,RIGHT_EAR,RIGHT_EAR,RIGHT_EAR,MOUTH_LEFT,MOUTH_LEFT,MOUTH_LEFT,MOUTH_RIGHT,MOUTH_RIGHT,MOUTH_RIGHT,LEFT_SHOULDER,LEFT_SHOULDER,LEFT_SHOULDER,RIGHT_SHOULDER,RIGHT_SHOULDER,RIGHT_SHOULDER,LEFT_ELBOW,LEFT_ELBOW,LEFT_ELBOW,RIGHT_ELBOW,RIGHT_ELBOW,RIGHT_ELBOW,LEFT_WRIST,LEFT_WRIST,LEFT_WRIST,RIGHT_WRIST,RIGHT_WRIST,RIGHT_WRIST,LEFT_PINKY,LEFT_PINKY,LEFT_PINKY,RIGHT_PINKY,RIGHT_PINKY,RIGHT_PINKY,LEFT_INDEX,LEFT_INDEX,LEFT_INDEX,RIGHT_INDEX,RIGHT_INDEX,RIGHT_INDEX,LEFT_THUMB,LEFT_THUMB,LEFT_THUMB,RIGHT_THUMB,RIGHT_THUMB,RIGHT_THUMB,LEFT_HIP,LEFT_HIP,LEFT_HIP,RIGHT_HIP,RIGHT_HIP,RIGHT_HIP,LEFT_KNEE,LEFT_KNEE,LEFT_KNEE,RIGHT_KNEE,RIGHT_KNEE,RIGHT_KNEE,LEFT_ANKLE,LEFT_ANKLE,LEFT_ANKLE,RIGHT_ANKLE,RIGHT_ANKLE,RIGHT_ANKLE,LEFT_HEEL,LEFT_HEEL,LEFT_HEEL,RIGHT_HEEL,RIGHT_HEEL,RIGHT_HEEL,LEFT_FOOT_INDEX,LEFT_FOOT_INDEX,LEFT_FOOT_INDEX,RIGHT_FOOT_INDEX,RIGHT_FOOT_INDEX,RIGHT_FOOT_INDEX
,,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0.000000,0.000000,0.482995,0.423343,-0.518771,0.499466,0.374388,-0.493401,0.509458,0.373360,-0.493446,0.516600,0.373861,-0.493664,0.468779,0.375743,-0.486759,0.459633,0.376108,-0.486546,0.449857,0.377901,-0.486770,0.530482,0.387113,-0.284993,0.442372,0.390727,-0.248533,0.501886,0.471151,-0.441259,0.466660,0.473810,-0.429601,0.595091,0.620001,-0.146714,0.384314,0.621400,-0.118822,0.699924,0.860138,-0.049649,0.269521,0.866555,-0.100337,0.824547,0.977152,-0.195128,0.144845,1.061129,-0.328735,0.880073,1.013147,-0.234419,0.099301,1.129943,-0.374276,0.875996,1.010731,-0.293457,0.112732,1.117998,-0.460221,0.850225,1.009741,-0.231652,0.135413,1.084318,-0.376366,0.568765,1.253911,-0.041794,0.416237,1.258367,0.044180,0.572705,1.742656,-0.101225,0.419961,1.760540,0.067488,0.583341,2.203702,0.231217,0.433073,2.218662,0.242161,0.588652,2.270422,0.246145,0.431061,2.283562,0.248911,0.568739,2.330387,-0.073380,0.451693,2.348543,-0.114932
1.000000,0.091686,0.482929,0.430932,-0.511723,0.499381,0.379359,-0.489227,0.509448,0.378225,-0.489266,0.516684,0.378474,-0.489444,0.468762,0.380856,-0.481670,0.459623,0.380983,-0.481466,0.449817,0.382484,-0.481723,0.530934,0.389745,-0.288419,0.442369,0.393363,-0.248897,0.501876,0.478665,-0.435933,0.466622,0.481277,-0.423445,0.599385,0.624084,-0.138138,0.383759,0.625343,-0.122995,0.706921,0.869420,-0.018204,0.265767,0.870893,-0.107970,0.835745,0.978559,-0.108607,0.139091,1.061754,-0.309925,0.888071,1.007518,-0.129646,0.094325,1.130032,-0.347617,0.886738,1.003102,-0.190503,0.106121,1.117019,-0.430867,0.860903,1.004080,-0.143040,0.127981,1.084923,-0.355597,0.572365,1.270687,-0.040331,0.417169,1.275620,0.042688,0.575490,1.758127,-0.101099,0.420240,1.777134,0.056626,0.587628,2.220265,0.217629,0.435148,2.234928,0.202460,0.592910,2.287683,0.231156,0.433587,2.298961,0.206237,0.573334,2.346911,-0.079320,0.454048,2.366272,-0.147827
2.000000,0.202716,0.482610,0.438913,-0.517236,0.499275,0.385648,-0.495708,0.509391,0.384585,-0.495745,0.516698,0.384652,-0.495992,0.468307,0.387033,-0.488820,0.459047,0.387080,-0.488606,0.449257,0.388370,-0.488805,0.531763,0.393786,-0.297517,0.442343,0.397133,-0.259682,0.501848,0.486910,-0.441979,0.466329,0.489240,-0.430123,0.603648,0.634958,-0.167647,0.383714,0.631184,-0.139055,0.714467,0.886232,-0.065819,0.255721,0.882721,-0.118188,0.835749,1.042118,-0.120335,0.130176,1.076609,-0.316111,0.885825,1.087275,-0.149391,0.081675,1.148014,-0.357807,0.883857,1.092569,-0.207679,0.098160,1.148415,-0.438197,0.857095,1.085057,-0.155018,0.120448,1.132679,-0.361606,0.576085,1.283658,-0.040508,0.418881,1.287302,0.042858,0.581744,1.780476,-0.088071,0.423136,1.799827,0.064536,0.595291,2.246644,0.238293,0.439590,2.262674,0.207585,0.602180,2.316833,0.252920,0.438666,2.328727,0.210384,0.575081,2.376442,-0.059593,0.458113,2.401322,-0.142452
3.000000,0.291556,0.482558,0.447749,-0.571402,0.499286,0.393101,-0.550715,0.509492,0.391765,-0.550817,0.517094,0.391605,-0.551083,0.468291,0.394226,-0.543111,0.459039,0.394014,-0.542949,0.449234,0.394844,-0.543236,0.532703,0.398953,-0.340391,0.442350,0.401324,-0.300001,0.502175,0.495575,-0.490315,0.466351,0.497949,-0.477516,0.607152,0.641608,-0.185071,0.383076,0.636858,-0.157986,0.716956,0.891287,-0.077300,0.250763,0.886557,-0.146086,0.840048,1.032169,-0.170431,0.127644,1.077540,-0.358220,0.888390,1.067091,-0.198472,0.077737,1.149733,-0.403119,0.888078,1.067093,-0.264359,0.090424,1.146452,-0.488159,0.861971,1.064891,-0.207563,0.113196,1.123414,-0.405417,0.576250,1.296874,-0.040340,0.418958,1.299502,0.042637,0.581802,1.793769,-0.024360,0.423055,1.811511,0.090033,0.596081,2.254447,0.355605,0.439874,2.273327,0.304428,0.602383,2.321862,0.376017,0.439223,2.337347,0.315656,0.578107,2.385066,0.064950,0.458264,2.411015,-0.043473
4.000000,0.381739,0.482375,0.471320,-0.534090,0.499092,0.414354,-0.515658,0.509382,0.411675,-0.515708,0.517097,0.409800,-0.515989,0.467726,0.417927,-0.505544,0.458399,0.417468,-0.505346,0.448818,0.417276,-0.505598,0.532900,0.410931,-0.320143,0.442374,0.416613,-0.266453,0.502333,0.514097,-0.457509,0.466342,0.519450,-0.442818,0.608678,0.648699,-0.170137,0.383081,0.639868,-0.136894,0.717212,0.895623,-0.049627,0.252629,0.885322,-0.122851,0.838339,1.053249,-0.103248,0.129063,1.075400,-0.327415,0.887107,1.097385,-0.118408,0.078597,1.145914,-0.370806,0.885799,1.097922,-0.188073,0.089694,1.143057,-0.444760,0.859594,1.091820,-0.140379,0.115220,1.121636,-0.369999,0.576102,1.303405,-0.039983,0.418714,1.303869,0.042227,0.581506,1.798596,-0.057347,0.423024,1.813693,0.077085,0.595751,2.266576,0.278454,0.439776,2.284302,0.255192,0.602182,2.334984,0.293933,0.439085,2.350966,0.262895,0.577968,2.397183,-0.018089,0.458165,2.421777,-0.098717
5.000000,0.470939,0.482359,0.490155,-0.532333,0.499045,0.429741,-0.517656,0.509386,0.426639,-0.517734,0.517355,0.424033,-0.518079,0.467533,0.434174,-0.505194,0.458139,0.433525,-0.504977,0.448583,0.432840,-0.505206,0.533698,0.421528,-0.325223,0.442370,0.427850,-0.259793,0.502741,0.532076,-0.455389,0.466390,0.537541,-0.436726,0.613599,0.657547,-0.180953,0.382577,0.644798,-0.127786,0.721791,0.905902,-0.065425,0.250149,0.889005,-0.092837,0.836338,1.106036,-0.106560,0.129451,1.076804,-0.282206,0.877639,1.166337,-0.135966,0.079716,1.148181,-0.326340,0.870573,1.172874,-0.198730,0.091822,1.148972,-0.400037,0.849153,1.157084,-0.144766,0.116682,1.117513,-0.325233,0.575997,1.312568,-0.044553,0.417028,1.308823,0.046835,0.581416,1.813710,-0.066055,0.420752,1.823992,0.085066,0.593266,2.287838,0.255563,0.436276,2.299584,0.244624,0.600353,2.360423,0.270844,0.435562,2.370549,0.249111,0.568352,2.420961,-0.043980,0.454224,2.440749,-0.113646
6.000000,0.565596,0.482182,0.503695,-0.572073,0.498921,0.441894,-0.560152,0.509362,0.438315,-0.560179,0.517515,0.435263,-0.560536,0.466921,0.446916,-0.549989,0.457212,0.446385,-0.549751,0.447883,0.445670,-0.549953,0.534675,0.430215,-0.359823,0.442224,0.437640,-0.304076,0.502925,0.546808,-0.489943,0.466351,0.551068,-0.473146,0.617510,0.663547,-0.197092,0.381960,0.649086,-0.166837,0.726205,0.915445,-0.072580,0.241791,0.898827,-0.133864,0.835925,1.146425,-0.118005,0.129438,1.100180,-0.326011,0.874721,1.211212,-0.142927,0.081102,1.178123,-0.373971,0.865277,1.224600,-0.207738,0.092777,1.183924,-0.450731,0.844685,1.207339,-0.155120,0.117534,1.167537,-0.370046,0.577453,1.323122,-0.043262,0.416897,1.317267,0.045623,0.581523,1.832129,-0.041496,0.419442,1.840011,0.088367,0.593152,2.306846,0.320175,0.433596,2.317506,0.269172,0.600090,2.380650,0.339436,0.433013,2.389201,0.275652,0.565910,2.443177,0.015643,0.451054,2.464679,-0.094956
7.000000,0.653823,0.482107,0.517513,-0.585900,0.498896,0.452704,-0.577043,0.509393,0.449366,-0.577129,0.517914,0.446561,-0.577463,0.466704,0.457258,-0.561046,0.456923,0.456589,-0.560757,0.447697,0.455672,-0.560979,0.536336,0.439797,-0.380508,0.442453,0.445575,-0.298884,0.503269,0.562151,-0.504215,0.466353,0.563874,-0.480051,0.622139,0.673201,-0.232895,0.381917,0.655113,-0.151241,0.731522,0.922703,-0.131547,0.242051,0.903201,-0.091276,0.835047,1.178699,-0.192201,0.126822,1.096582,-0.254431,0.873351,1.252357,-0.209333,0.077336,1.171984,-0.291583,0.862956,1.267188,-0.279230,0.090426,1.176546,-0.368016,0.842907,1.246483,-0.228201,0.114185,1.160309,-0.298089,0.584449,1.338881,-0.052868,0.418077,1.331494,0.055348,0.587827,1.851319,-0.051948,0.420726,1.858051,0.116305,0.598266,2.326735,0.294716,0.434177,2.337287,0.297868,0.606688,2.401130,0.314135,0.433448,2.410372,0.304274,0.566165,2.468587,-0.017377,0.451120,2.487442,-0.072640
8.000000,0.745744,0.482734,0.534456,-0.607400,0.500314,0.467629,-0.598871,0.511399,0.464407,-0.598845,0.520838,0.461911,-0.599188,0.466798,0.470739,-0.585794,0.456925,0.469164,-0.585443,0.447675,0.467237,-0.585588,0.539997,0.452255,-0.397337,0.442457,0.453892,-0.326606,0.504897,0.578332,-0.523093,0.466566,0.579447,-0.502265,0.628846,0.684516,-0.253281,0.381118,0.663294,-0.169776,0.740972,0.943575,-0.145204,0.241527,0.909172,-0.099936,0.829371,1.246446,-0.186742,0.123452,1.109203,-0.264704,0.861615,1.337552,-0.204840,0.077416,1.188799,-0.303386,0.840869,1.357576,-0.270748,0.091207,1.201474,-0.379722,0.823293,1.328651,-0.220786,0.115259,1.188297,-0.308005,0.590139,1.350848,-0.054474,0.418495,1.343425,0.057189,0.591648,1.871106,-0.059311,0.420347,1.875084,0.124010,0.599249,2.349752,0.306920,0.431253,2.359401,0.305771,0.608271,2.424555,0.328252,0.430072,2.435527,0.312095,0.564254,2.499819,-0.009591,0.448329,2.514413,-0.066373
