Frame,Time,Accl,Accl,Accl,Gyro,Gyro,Gyro,Mag,Mag,Mag
,,X,Y,Z,X,Y,Z,X,Y,Z
0.000000,0.000000,6.960000,0.690000,5.830000,1.110000,-47.860001,29.430000,-89.000000,87.000000,-19.000000
1.000000,0.010000,6.960000,0.690000,5.830000,0.569111,-47.860001,29.430000,-89.000000,87.000000,-19.000000
2.000000,0.020000,6.960000,0.690000,5.830000,-1.586075,-43.550388,24.571312,-89.000000,87.000000,-19.000000
3.000000,0.030000,6.960000,0.690000,5.830000,-5.086503,-34.705341,16.736338,-89.000000,87.000000,-19.000000
4.000000,0.040000,6.960000,0.690000,5.830000,-10.033623,-20.908442,5.785128,-89.000000,87.000000,-19.000000
5.000000,0.050000,11.442605,0.906813,4.605007,-24.093613,36.074661,-25.870346,-89.000000,87.000000,-19.000000
6.000000,0.060000,15.230000,1.090000,3.570000,-38.411339,89.553078,-56.591007,-88.175453,87.989449,-19.329817
7.000000,0.070000,15.230000,1.090000,3.570000,-49.572872,115.224609,-76.007172,-85.109100,91.669083,-20.556360
8.000000,0.080000,15.230000,1.090000,3.570000,-49.271351,124.510002,-79.784042,-84.000000,93.000000,-21.000000
9.000000,0.090000,15.230000,1.090000,3.570000,-41.428993,124.510002,-73.013176,-84.000000,93.000000,-21.000000
10.000000,0.100000,15.230000,1.090000,3.570000,-13.479017,124.510002,-33.814266,-84.000000,93.000000,-21.000000
11.000000,0.110000,16.690880,0.261261,1.903448,6.810494,124.510002,-0.299248,-84.000000,93.000000,-21.000000
12.000000,0.120000,19.715225,-1.454413,-1.546685,18.901613,124.510002,27.132755,-84.000000,93.000000,-21.000000
13.000000,0.130000,20.059999,-1.650000,-1.940000,15.856973,124.510002,57.824440,-84.000000,93.000000,-21.000000
14.000000,0.140000,20.059999,-1.650000,-1.940000,6.910311,124.510002,82.287720,-84.000000,93.000000,-21.000000
15.000000,0.150000,20.059999,-1.650000,-1.940000,-11.374359,124.510002,91.053154,-84.000000,93.000000,-21.000000
16.000000,0.160000,20.059999,-1.650000,-1.940000,-43.631729,124.510002,97.704193,-81.874130,40.384647,-35.881111
17.000000,0.170000,16.979427,0.141420,-3.963951,-77.120430,124.510002,97.203117,-80.000000,-6.000000,-49.000000
18.000000,0.180000,6.576307,6.191061,-10.798851,-105.151062,124.510002,80.970230,-80.000000,-6.000000,-49.000000
19.000000,0.190000,3.500000,7.980000,-12.820000,-116.572449,124.510002,58.353371,-80.000000,-6.000000,-49.000000
20.000000,0.200000,3.500000,7.980000,-12.820000,-120.812592,124.510002,29.071157,-80.000000,-6.000000,-49.000000
21.000000,0.210000,3.500000,7.980000,-12.820000,-123.296860,124.510002,-33.926395,-80.000000,-6.000000,-49.000000
22.000000,0.220000,3.500000,7.980000,-12.820000,-124.510002,124.510002,-72.732887,-80.000000,-6.000000,-49.000000
23.000000,0.230000,3.500000,7.980000,-12.820000,-124.510002,124.510002,-88.451782,-80.000000,-6.000000,-49.000000
24.000000,0.240000,-6.806541,5.512156,-13.507103,-124.510002,124.510002,-71.414108,-80.000000,-6.000000,-49.000000
25.000000,0.250000,-14.500000,3.670000,-14.020000,-124.510002,124.510002,-47.136810,-75.775360,-27.324352,-38.136650
26.000000,0.260000,-14.500000,3.670000,-14.020000,-124.510002,124.510002,-14.484364,-62.629250,-93.680939,-4.332352
27.000000,0.270000,-14.500000,3.670000,-14.020000,-124.510002,124.510002,47.750061,-59.000000,-112.000000,5.000000
28.000000,0.280000,-14.500000,3.670000,-14.020000,-124.100975,119.182907,112.750862,-59.000000,-112.000000,5.000000
29.000000,0.290000,-14.500000,3.670000,-14.020000,-120.954140,78.198944,120.758720,-59.000000,-112.000000,5.000000
30.000000,0.300000,-16.355015,0.349623,-11.059303,-112.259766,42.264900,124.510002,-59.000000,-112.000000,5.000000
31.000000,0.310000,-19.844837,-5.896970,-5.489372,-98.676399,10.781319,124.510002,-59.000000,-112.000000,5.000000
32.000000,0.320000,-20.070000,-6.300000,-5.130000,-76.786530,-0.585415,124.510002,-59.000000,-112.000000,5.000000
33.000000,0.330000,-20.070000,-6.300000,-5.130000,-57.987568,2.338990,118.321991,-59.000000,-112.000000,5.000000
34.000000,0.340000,-20.070000,-6.300000,-5.130000,-46.359005,30.517096,100.023453,-59.000000,-112.000000,5.000000
35.000000,0.350000,-20.070000,-6.300000,-5.130000,-27.184349,48.054874,81.851379,-59.000000,-112.000000,5.000000
36.000000,0.360000,-19.352890,-5.980771,-4.600728,-6.971682,60.287666,64.186317,-61.035664,-110.797112,5.000000
37.000000,0.370000,-14.532640,-3.834982,-1.043071,4.242400,63.229576,49.172016,-74.718956,-102.711525,5.000000
