Frame,Time,Accl,Accl,Accl,Gyro,Gyro,Gyro,Mag,Mag,Mag
,,X,Y,Z,X,Y,Z,X,Y,Z
0.000000,0.000000,8.170000,4.150000,7.370000,-14.960000,0.810000,-18.969999,-120.000000,50.000000,-7.000000
1.000000,0.010000,8.170000,4.150000,7.370000,-14.989991,0.916044,-19.035110,-120.000000,50.000000,-7.000000
2.000000,0.020000,8.170000,4.150000,7.370000,-20.637991,20.886724,-31.297216,-120.000000,50.000000,-7.000000
3.000000,0.030000,8.170000,4.150000,7.370000,-33.309326,62.420105,-57.168869,-120.000000,50.000000,-7.000000
4.000000,0.040000,8.170000,4.150000,7.370000,-52.008110,121.702957,-94.532730,-120.000000,50.000000,-7.000000
5.000000,0.050000,8.170000,4.150000,7.370000,-60.074196,123.496811,-105.126526,-120.000000,50.000000,-7.000000
6.000000,0.060000,11.364487,5.078312,7.533820,-69.844933,124.510002,-105.466408,-120.000000,50.000000,-7.000000
7.000000,0.070000,18.704926,7.211432,7.910253,-81.828041,124.510002,-92.498299,-120.000000,50.000000,-7.000000
8.000000,0.080000,19.870001,7.550000,7.970000,-91.299713,124.510002,-73.414612,-120.000000,50.000000,-7.000000
9.000000,0.090000,19.870001,7.550000,7.970000,-101.963707,124.510002,-56.953167,-120.000000,50.000000,-7.000000
10.000000,0.100000,19.870001,7.550000,7.970000,-118.619858,124.510002,-54.071964,-120.000000,50.000000,-7.000000
11.000000,0.110000,19.870001,7.550000,7.970000,-124.486244,124.510002,-49.973850,-114.721054,25.229572,-16.339668
12.000000,0.120000,19.695312,7.591990,7.683447,-124.510002,124.510002,-45.209667,-107.000000,-11.000000,-30.000000
13.000000,0.130000,16.276756,8.413697,2.075760,-124.510002,124.510002,-40.310783,-107.000000,-11.000000,-30.000000
14.000000,0.140000,14.420000,8.860000,-0.970000,-124.510002,124.510002,-31.297770,-107.000000,-11.000000,-30.000000
15.000000,0.150000,14.420000,8.860000,-0.970000,-124.510002,124.510002,-17.393658,-107.000000,-11.000000,-30.000000
16.000000,0.160000,14.420000,8.860000,-0.970000,-124.510002,124.510002,-4.292848,-107.000000,-11.000000,-30.000000
17.000000,0.170000,14.420000,8.860000,-0.970000,-124.510002,124.510002,6.588625,-107.000000,-11.000000,-30.000000
18.000000,0.180000,14.420000,8.860000,-0.970000,-124.510002,124.510002,11.607943,-107.000000,-11.000000,-30.000000
19.000000,0.190000,8.060940,6.504637,-4.350343,-124.510002,124.510002,20.664959,-107.000000,-11.000000,-30.000000
20.000000,0.200000,-0.780000,3.230000,-9.050000,-124.510002,124.510002,31.333473,-105.519264,-14.331649,-29.341896
21.000000,0.210000,-0.780000,3.230000,-9.050000,-124.510002,124.510002,36.882034,-83.520561,-63.828735,-19.564693
22.000000,0.220000,-0.780000,3.230000,-9.050000,-124.510002,124.510002,45.906425,-71.000000,-92.000000,-14.000000
23.000000,0.230000,-0.780000,3.230000,-9.050000,-124.510002,124.510002,59.522354,-71.000000,-92.000000,-14.000000
24.000000,0.240000,-0.780000,3.230000,-9.050000,-124.510002,124.510002,76.791283,-71.000000,-92.000000,-14.000000
25.000000,0.250000,-2.594946,3.021474,-9.183868,-124.510002,124.510002,89.123634,-71.000000,-92.000000,-14.000000
26.000000,0.260000,-7.297611,2.481168,-9.530731,-124.510002,124.510002,92.812401,-71.000000,-92.000000,-14.000000
27.000000,0.270000,-7.830000,2.420000,-9.570000,-124.510002,124.510002,84.057716,-71.000000,-92.000000,-14.000000
28.000000,0.280000,-7.830000,2.420000,-9.570000,-124.510002,124.510002,75.140724,-71.000000,-92.000000,-14.000000
29.000000,0.290000,-7.830000,2.420000,-9.570000,-124.510002,124.510002,69.609718,-71.000000,-92.000000,-14.000000
