Frame,Time,Accl,Accl,Accl,Gyro,Gyro,Gyro,Mag,Mag,Mag
,,X,Y,Z,X,Y,Z,X,Y,Z
0.000000,0.000000,10.910000,3.330000,7.500000,-24.760000,82.949997,-74.830002,-106.000000,67.000000,-15.000000
1.000000,0.010000,10.910000,3.330000,7.500000,-24.760000,82.949997,-74.830002,-106.000000,67.000000,-15.000000
2.000000,0.020000,10.910000,3.330000,7.500000,-29.823872,100.099777,-86.364105,-106.000000,67.000000,-15.000000
3.000000,0.030000,11.674477,3.493551,7.386010,-38.127197,118.867928,-99.558922,-106.000000,64.645859,-16.362925
4.000000,0.040000,15.520127,4.316283,6.812591,-53.204391,122.881866,-105.137299,-106.000000,52.803497,-23.219028
5.000000,0.050000,17.080000,4.650000,6.580000,-63.350933,124.510002,-103.182800,-106.000000,48.000000,-26.000000
6.000000,0.060000,17.080000,4.650000,6.580000,-70.132675,124.510002,-96.087662,-106.000000,48.000000,-26.000000
7.000000,0.070000,17.080000,4.650000,6.580000,-93.484909,124.510002,-88.875313,-106.000000,48.000000,-26.000000
8.000000,0.080000,17.080000,4.650000,6.580000,-112.084694,124.510002,-78.843002,-106.000000,48.000000,-26.000000
9.000000,0.090000,17.080000,4.650000,6.580000,-122.408234,124.510002,-63.918484,-106.000000,48.000000,-26.000000
10.000000,0.100000,18.451963,6.354867,4.118535,-124.510002,124.510002,-50.625580,-106.000000,48.000000,-26.000000
11.000000,0.110000,19.799999,8.030000,1.700000,-124.510002,124.510002,-36.010777,-106.000000,48.000000,-26.000000
12.000000,0.120000,19.799999,8.030000,1.700000,-124.510002,124.510002,-15.138865,-106.000000,48.000000,-26.000000
13.000000,0.130000,19.799999,8.030000,1.700000,-124.510002,124.510002,-1.949174,-106.000000,48.000000,-26.000000
14.000000,0.140000,19.799999,8.030000,1.700000,-124.510002,124.510002,6.520038,-105.470024,46.026299,-26.073099
15.000000,0.150000,19.799999,8.030000,1.700000,-124.510002,124.510002,11.663600,-87.301537,-21.635666,-28.579098
16.000000,0.160000,14.744543,7.251194,-2.023074,-124.510002,124.510002,6.287207,-77.000000,-60.000000,-30.000000
17.000000,0.170000,3.069124,5.452565,-10.621397,-124.510002,124.510002,-12.864742,-77.000000,-60.000000,-30.000000
18.000000,0.180000,1.170000,5.160000,-12.020000,-124.510002,124.510002,-17.153301,-77.000000,-60.000000,-30.000000
19.000000,0.190000,1.170000,5.160000,-12.020000,-124.510002,124.510002,-17.775864,-77.000000,-60.000000,-30.000000
20.000000,0.200000,1.170000,5.160000,-12.020000,-124.510002,124.510002,-15.915533,-77.000000,-60.000000,-30.000000
21.000000,0.210000,1.170000,5.160000,-12.020000,-124.510002,124.510002,-13.309399,-77.000000,-60.000000,-30.000000
22.000000,0.220000,0.732580,4.996683,-12.076909,-124.510002,124.510002,-9.264688,-77.000000,-60.000000,-30.000000
23.000000,0.230000,-7.417600,1.953698,-13.137247,-124.510002,124.510002,12.820477,-77.000000,-60.000000,-30.000000
24.000000,0.240000,-11.820000,0.310000,-13.710000,-124.510002,124.510002,44.402611,-68.076157,-78.423424,-16.758163
25.000000,0.250000,-11.820000,0.310000,-13.710000,-124.510002,124.510002,87.140533,-48.669739,-118.488281,12.038448
26.000000,0.260000,-11.820000,0.310000,-13.710000,-124.510002,124.510002,107.719711,-46.000000,-124.000000,16.000000
27.000000,0.270000,-11.820000,0.310000,-13.710000,-124.510002,120.706406,120.912903,-46.000000,-124.000000,16.000000
28.000000,0.280000,-11.820000,0.310000,-13.710000,-124.510002,106.533463,123.606575,-46.000000,-124.000000,16.000000
29.000000,0.290000,-14.175087,-2.636986,-11.271546,-124.176537,91.359253,124.510002,-46.000000,-124.000000,16.000000
30.000000,0.300000,-17.469999,-6.760000,-7.860000,-122.420708,75.857002,124.497223,-46.000000,-124.000000,16.000000
31.000000,0.310000,-17.469999,-6.760000,-7.860000,-104.046898,62.703239,124.315048,-46.000000,-124.000000,16.000000
32.000000,0.320000,-17.469999,-6.760000,-7.860000,-88.795425,55.432606,122.821083,-46.000000,-124.000000,16.000000
33.000000,0.330000,-17.469999,-6.760000,-7.860000,-76.950546,54.580727,119.895882,-46.000000,-124.000000,16.000000
34.000000,0.340000,-15.382183,-5.876268,-5.109385,-59.918995,50.519775,111.176643,-58.151314,-119.581345,18.761662
35.000000,0.350000,-13.690000,-5.160000,-2.880000,-43.538914,43.845051,100.991829,-68.000000,-116.000000,21.000000
36.000000,0.360000,-13.690000,-5.160000,-2.880000,-30.532621,31.701384,89.082214,-68.000000,-116.000000,21.000000
37.000000,0.370000,-13.690000,-5.160000,-2.880000,-21.635416,25.437538,76.840065,-68.000000,-116.000000,21.000000
38.000000,0.380000,-13.690000,-5.160000,-2.880000,-13.592649,20.632107,61.126083,-68.000000,-116.000000,21.000000
39.000000,0.390000,-13.690000,-5.160000,-2.880000,-4.971581,15.570827,37.208565,-68.000000,-116.000000,21.000000
40.000000,0.400000,-13.471232,-3.479681,-1.911839,0.043858,10.966568,23.289055,-68.000000,-116.000000,21.000000
41.000000,0.410000,-13.220000,-1.550000,-0.800000,3.375567,5.040392,14.736452,-68.000000,-116.000000,21.000000
42.000000,0.420000,-13.220000,-1.550000,-0.800000,6.351622,-6.850744,9.902817,-68.000000,-116.000000,21.000000
