Frame,Time,Accl,Accl,Accl,Gyro,Gyro,Gyro,Mag,Mag,Mag
,,X,Y,Z,X,Y,Z,X,Y,Z
0.000000,0.000000,5.020000,1.360000,7.010000,4.770000,11.930000,-22.129999,-108.000000,59.000000,-19.000000
1.000000,0.010000,9.687495,2.666899,8.324080,-5.290246,85.532799,-41.482155,-107.281921,56.127697,-17.563848
2.000000,0.020000,11.520000,3.180000,8.840000,-13.906479,118.295090,-56.518761,-107.000000,55.000000,-17.000000
3.000000,0.030000,11.520000,3.180000,8.840000,-22.049862,124.510002,-69.281181,-107.000000,55.000000,-17.000000
4.000000,0.040000,11.520000,3.180000,8.840000,-49.464722,124.510002,-103.607719,-107.000000,55.000000,-17.000000
5.000000,0.050000,11.520000,3.180000,8.840000,-80.143044,124.510002,-121.048859,-107.000000,55.000000,-17.000000
6.000000,0.060000,11.520000,3.180000,8.840000,-115.191895,124.510002,-115.876480,-107.000000,55.000000,-17.000000
7.000000,0.070000,15.910085,4.938090,6.953394,-122.736328,124.510002,-100.399529,-107.000000,55.000000,-17.000000
8.000000,0.080000,20.059999,6.600000,5.170000,-124.510002,124.510002,-81.903801,-107.000000,55.000000,-17.000000
9.000000,0.090000,20.059999,6.600000,5.170000,-124.510002,124.510002,-59.472969,-107.000000,55.000000,-17.000000
10.000000,0.100000,20.059999,6.600000,5.170000,-124.510002,124.510002,-53.644482,-98.939178,13.083725,-21.030411
11.000000,0.110000,20.059999,6.600000,5.170000,-124.510002,124.510002,-57.130302,-87.000000,-49.000000,-27.000000
12.000000,0.120000,20.059999,6.600000,5.170000,-124.510002,124.510002,-62.348175,-87.000000,-49.000000,-27.000000
13.000000,0.130000,16.180660,6.918580,-0.045681,-124.510002,124.510002,-55.418884,-87.000000,-49.000000,-27.000000
14.000000,0.140000,7.515619,7.630171,-11.695629,-124.510002,124.510002,-33.504387,-87.000000,-49.000000,-27.000000
15.000000,0.150000,6.300000,7.730000,-13.330000,-124.510002,124.510002,-20.503889,-87.000000,-49.000000,-27.000000
16.000000,0.160000,6.300000,7.730000,-13.330000,-124.510002,124.510002,-13.732801,-87.000000,-49.000000,-27.000000
17.000000,0.170000,6.300000,7.730000,-13.330000,-124.510002,124.510002,-20.309647,-87.000000,-49.000000,-27.000000
18.000000,0.180000,6.300000,7.730000,-13.330000,-124.510002,124.510002,-31.015060,-87.000000,-49.000000,-27.000000
19.000000,0.190000,5.686058,7.534696,-13.482355,-124.510002,124.510002,-43.940952,-87.000000,-49.000000,-27.000000
20.000000,0.200000,-2.814937,4.830403,-15.591955,-124.510002,124.510002,-58.908463,-87.000000,-49.000000,-27.000000
21.000000,0.210000,-7.280000,3.410000,-16.700001,-124.510002,124.510002,-50.621433,-77.770546,-71.924767,-9.136545
22.000000,0.220000,-7.280000,3.410000,-16.700001,-124.510002,124.510002,-16.607277,-58.330303,-120.211830,28.489738
23.000000,0.230000,-7.280000,3.410000,-16.700001,-124.510002,124.510002,19.166477,-56.000000,-126.000000,33.000000
24.000000,0.240000,-7.280000,3.410000,-16.700001,-124.510002,119.007088,58.617748,-56.000000,-126.000000,33.000000
25.000000,0.250000,-7.280000,3.410000,-16.700001,-124.510002,99.615608,106.745697,-56.000000,-126.000000,33.000000
