Frame,Time,Accl,Accl,Accl,Gyro,Gyro,Gyro,Mag,Mag,Mag
,,X,Y,Z,X,Y,Z,X,Y,Z
0.000000,0.000000,-2.370000,-1.440000,9.350000,3.090000,3.070000,-5.180000,-66.000000,0.000000,-58.000000
1.000000,0.010000,-2.606129,-1.797772,9.400088,2.395923,3.563725,-4.349970,-66.000000,0.000000,-58.000000
2.000000,0.020000,-2.700000,-1.940000,9.420000,2.082091,3.464310,-3.819083,-66.000000,0.000000,-58.000000
3.000000,0.030000,-2.700000,-1.940000,9.420000,2.067363,2.890169,-3.505345,-66.000000,0.000000,-58.000000
4.000000,0.040000,-2.700000,-1.940000,9.420000,5.647300,-3.899800,-4.665220,-66.000000,0.000000,-58.000000
5.000000,0.050000,-2.700000,-1.940000,9.420000,8.685288,-10.372066,-5.864884,-66.000000,0.000000,-58.000000
6.000000,0.060000,-2.700000,-1.940000,9.420000,10.969410,-16.402399,-7.119896,-66.000000,0.000000,-58.000000
7.000000,0.070000,-2.700000,-1.940000,9.332130,20.012234,-44.187862,-9.676297,-66.000000,0.000000,-58.000000
8.000000,0.080000,-2.981712,-2.008991,9.250000,31.178768,-77.083801,-12.321374,-66.143730,-0.143730,-57.568810
9.000000,0.090000,-4.210606,-2.309944,9.250000,44.652714,-111.605690,-14.334002,-66.770714,-0.770717,-55.687847
10.000000,0.100000,-4.660000,-2.420000,9.250000,50.205772,-124.338829,-13.445328,-67.000000,-1.000000,-55.000000
11.000000,0.110000,-4.660000,-2.420000,9.250000,51.150753,-124.510002,-10.846181,-67.000000,-1.000000,-55.000000
12.000000,0.120000,-4.660000,-2.420000,9.250000,34.378716,-124.510002,7.880078,-67.000000,-1.000000,-55.000000
13.000000,0.130000,-4.660000,-2.420000,9.250000,21.252577,-124.510002,23.153347,-67.000000,-1.000000,-55.000000
14.000000,0.140000,-4.681917,-2.371613,9.209297,11.437912,-124.510002,35.444767,-67.000000,-1.000000,-55.000000
15.000000,0.150000,-5.164875,-1.305341,8.312375,6.984658,-124.510002,45.906776,-67.000000,-1.000000,-55.000000
16.000000,0.160000,-5.430000,-0.720000,7.820000,6.208715,-124.510002,50.366806,-67.000000,-1.000000,-55.000000
17.000000,0.170000,-5.430000,-0.720000,7.820000,9.908422,-124.510002,47.521839,-67.000000,-1.000000,-55.000000
18.000000,0.180000,-5.430000,-0.720000,7.820000,20.710369,-124.510002,34.431026,-70.737358,22.491982,-52.330456
19.000000,0.190000,-5.430000,-0.720000,7.820000,30.011755,-124.510002,19.584829,-74.000000,43.000000,-50.000000
20.000000,0.200000,-5.430000,-0.720000,7.820000,31.405642,-124.510002,4.961586,-74.000000,43.000000,-50.000000
21.000000,0.210000,-2.685281,-1.164849,8.371614,29.552336,-124.510002,1.273299,-74.000000,43.000000,-50.000000
22.000000,0.220000,0.740000,-1.720000,9.060000,26.414572,-124.510002,3.861712,-74.000000,43.000000,-50.000000
23.000000,0.230000,0.740000,-1.720000,9.060000,24.951860,-124.510002,10.487324,-74.000000,43.000000,-50.000000
24.000000,0.240000,0.740000,-1.720000,9.060000,23.139837,-124.510002,15.477652,-74.000000,43.000000,-50.000000
25.000000,0.250000,0.740000,-1.720000,9.060000,21.541643,-124.509514,18.924791,-74.000000,43.000000,-50.000000
26.000000,0.260000,0.740000,-1.720000,9.060000,24.529428,-124.503250,13.569326,-74.000000,43.000000,-50.000000
27.000000,0.270000,1.931056,-1.246593,8.993663,28.223902,-123.969299,4.460816,-74.603065,52.045998,-43.969334
28.000000,0.280000,4.407111,-0.262439,8.855756,32.680798,-122.866043,-8.696748,-75.856766,70.851471,-31.432350
29.000000,0.290000,4.690000,-0.150000,8.840000,33.422821,-120.051453,-13.952872,-76.000000,73.000000,-30.000000
30.000000,0.300000,4.690000,-0.150000,8.840000,32.323559,-114.821640,-17.418633,-76.000000,73.000000,-30.000000
31.000000,0.310000,4.690000,-0.150000,8.840000,27.855192,-104.163902,-18.976927,-76.000000,73.000000,-30.000000
32.000000,0.320000,4.633708,-0.145670,8.614830,23.486492,-96.534134,-18.347137,-76.000000,73.000000,-30.000000
33.000000,0.330000,4.560000,-0.140000,8.320000,19.172960,-90.894836,-16.449644,-76.000000,73.000000,-30.000000
34.000000,0.340000,4.560000,-0.140000,8.320000,14.956675,-91.152077,-11.888277,-76.000000,73.000000,-30.000000
35.000000,0.350000,4.560000,-0.140000,8.320000,12.308270,-91.415565,-7.709440,-76.000000,73.000000,-30.000000
36.000000,0.360000,4.560000,-0.140000,8.320000,11.210782,-91.685234,-3.908995,-76.000000,73.000000,-30.000000
37.000000,0.370000,4.560000,-0.140000,8.320000,13.760462,-93.313927,0.410006,-76.000000,73.000000,-30.000000
38.000000,0.380000,4.427705,-0.108872,8.286926,16.626026,-93.479424,1.441411,-77.167313,76.112823,-27.276279
39.000000,0.390000,4.002920,-0.008922,8.180730,19.374636,-90.106125,-4.911623,-80.915413,86.107765,-18.530706
40.000000,0.400000,3.880000,0.020000,8.150000,21.108768,-86.666847,-6.982457,-82.000000,89.000000,-16.000000
41.000000,0.410000,3.880000,0.020000,8.150000,22.014984,-84.185272,-5.788333,-82.000000,89.000000,-16.000000
42.000000,0.420000,3.880000,0.020000,8.150000,19.906889,-88.858109,6.459883,-82.000000,89.000000,-16.000000
43.000000,0.430000,3.880000,0.020000,8.150000,18.588844,-93.284454,16.368114,-82.000000,89.000000,-16.000000
44.000000,0.440000,3.880000,0.020000,8.150000,17.993187,-97.485428,24.136772,-82.000000,89.000000,-16.000000
45.000000,0.450000,4.211156,0.165244,7.702648,16.317457,-95.506760,20.975941,-82.000000,89.000000,-16.000000
46.000000,0.460000,4.450000,0.270000,7.380000,14.824536,-93.143982,16.911922,-82.000000,89.000000,-16.000000
47.000000,0.470000,4.450000,0.270000,7.380000,13.871618,-90.981110,12.749174,-82.000000,89.000000,-16.000000
48.000000,0.480000,4.450000,0.270000,7.380000,12.213324,-88.745049,7.162472,-82.000000,94.534462,-9.081920
49.000000,0.490000,4.450000,0.270000,7.380000,10.789606,-86.610260,1.475516,-82.000000,101.000000,-1.000000
50.000000,0.500000,4.450000,0.270000,7.380000,12.355541,-85.257294,-1.693937,-82.000000,101.000000,-1.000000
51.000000,0.510000,5.499875,0.191600,7.015271,12.998417,-83.307205,-2.468489,-82.000000,101.000000,-1.000000
52.000000,0.520000,7.430679,0.047417,6.344504,12.866772,-80.856087,-1.233526,-82.000000,101.000000,-1.000000
53.000000,0.530000,7.530000,0.040000,6.310000,12.705612,-78.146973,3.633842,-82.000000,101.000000,-1.000000
54.000000,0.540000,7.530000,0.040000,6.310000,13.093400,-75.802895,7.812085,-82.000000,101.000000,-1.000000
