Frame,Time,Accl,Accl,Accl,Gyro,Gyro,Gyro,Mag,Mag,Mag
,,X,Y,Z,X,Y,Z,X,Y,Z
0.000000,0.000000,-1.130000,-1.550000,9.720000,1.040000,-0.220000,4.830000,-59.000000,9.000000,-57.000000
1.000000,0.010000,-1.130000,-1.550000,9.720000,1.899888,1.406622,3.017069,-59.000000,9.000000,-57.000000
2.000000,0.020000,-1.084175,-1.729482,9.720000,4.317413,3.825730,1.750096,-59.000000,9.000000,-57.000000
3.000000,0.030000,-1.010000,-2.020000,9.720000,7.756415,6.722586,0.868656,-59.000000,9.000000,-57.000000
4.000000,0.040000,-1.010000,-2.020000,9.720000,11.297424,7.769221,1.269761,-59.000000,9.000000,-57.000000
5.000000,0.050000,-1.010000,-2.020000,9.720000,20.025932,7.219303,4.583653,-59.000000,9.000000,-57.000000
6.000000,0.060000,-1.010000,-2.020000,9.720000,35.744453,4.518074,11.822446,-59.000000,9.000000,-57.000000
7.000000,0.070000,-1.010000,-2.020000,9.720000,61.680916,-3.631190,21.894089,-59.000000,9.000000,-57.000000
8.000000,0.080000,-1.170556,-2.438292,9.777744,86.555069,-11.968256,30.619413,-60.408390,9.563355,-56.436646
9.000000,0.090000,-1.864464,-4.246103,10.027308,100.968864,-17.233433,32.950699,-66.495300,11.998119,-54.001881
10.000000,0.100000,-2.150000,-4.990000,10.130000,113.523590,-25.364998,29.360043,-69.000000,13.000000,-53.000000
11.000000,0.110000,-2.150000,-4.990000,10.130000,124.500153,-35.313393,21.707426,-69.000000,13.000000,-53.000000
12.000000,0.120000,-2.150000,-4.990000,10.130000,124.506470,-37.875698,17.157124,-69.000000,13.000000,-53.000000
13.000000,0.130000,-2.150000,-4.990000,10.130000,124.510002,-37.580135,11.335711,-69.000000,13.000000,-53.000000
14.000000,0.140000,-2.150000,-4.990000,10.130000,124.510002,-33.650677,3.898031,-69.000000,13.000000,-53.000000
15.000000,0.150000,-2.096787,-4.159876,9.645761,124.510002,-29.244621,0.747260,-69.000000,13.000000,-53.000000
16.000000,0.160000,-2.050000,-3.430000,9.220000,124.510002,-25.440437,-1.181381,-69.000000,13.000000,-53.000000
17.000000,0.170000,-2.050000,-3.430000,9.220000,124.510002,-23.663023,-1.740356,-69.000000,13.000000,-53.000000
18.000000,0.180000,-2.050000,-3.430000,9.220000,124.510002,-21.214500,-1.718968,-80.172302,14.655156,-43.482853
19.000000,0.190000,-2.050000,-3.430000,9.220000,124.510002,-18.590780,-1.406772,-96.000000,17.000000,-30.000000
20.000000,0.200000,-2.050000,-3.430000,9.220000,124.510002,-18.446615,-1.199925,-96.000000,17.000000,-30.000000
21.000000,0.210000,-1.578540,-1.863346,9.029659,122.536308,-18.141592,-2.718148,-96.000000,17.000000,-30.000000
22.000000,0.220000,-0.572372,1.480132,8.623442,118.324150,-17.654131,-6.192866,-96.000000,17.000000,-30.000000
23.000000,0.230000,-0.440000,1.920000,8.570000,107.688583,-15.825343,-5.860261,-96.000000,17.000000,-30.000000
24.000000,0.240000,-0.440000,1.920000,8.570000,98.296974,-14.029603,-4.716657,-96.000000,17.000000,-30.000000
25.000000,0.250000,-0.440000,1.920000,8.570000,94.781525,-12.860012,-2.952246,-96.000000,17.000000,-30.000000
26.000000,0.260000,-0.232436,3.071980,8.793131,92.240898,-10.088477,-0.458416,-96.000000,17.000000,-30.000000
27.000000,0.270000,-0.040000,4.140000,9.000000,90.364464,-7.154922,1.661877,-96.000000,17.000000,-30.000000
28.000000,0.280000,-0.040000,4.140000,9.000000,89.484360,-4.986107,2.277946,-96.000000,17.000000,-30.000000
29.000000,0.290000,-0.040000,4.140000,9.000000,87.140503,-1.655366,2.087079,-103.314224,17.000000,-22.255526
30.000000,0.300000,-0.040000,4.140000,9.000000,84.400597,1.888489,1.544389,-113.000000,17.000000,-12.000000
31.000000,0.310000,-0.040000,4.140000,9.000000,84.407295,2.210110,1.142362,-113.000000,17.000000,-12.000000
32.000000,0.320000,-0.040000,4.140000,9.000000,84.565430,2.917860,-0.287306,-113.000000,17.000000,-12.000000
