Frame,Time,Accl,Accl,Accl,Gyro,Gyro,Gyro,Mag,Mag,Mag
,,X,Y,Z,X,Y,Z,X,Y,Z
0.000000,0.000000,-4.710000,3.180000,7.040000,1.190000,-46.430000,42.000000,-73.000000,42.000000,-48.000000
1.000000,0.010000,-4.710000,3.180000,7.040000,14.156538,-24.088528,38.019539,-73.000000,42.000000,-48.000000
2.000000,0.020000,-2.809492,0.816405,8.714522,22.834589,-6.901953,33.561840,-72.629532,46.445633,-48.000000
3.000000,0.030000,0.420000,-3.200000,11.560000,28.507263,6.706992,28.670685,-72.000000,54.000000,-48.000000
4.000000,0.040000,0.420000,-3.200000,11.560000,40.146053,34.550900,4.419542,-72.000000,54.000000,-48.000000
5.000000,0.050000,0.420000,-3.200000,11.560000,47.423820,54.967941,-23.525206,-72.000000,54.000000,-48.000000
6.000000,0.060000,0.420000,-3.200000,11.560000,48.498890,64.821732,-56.723389,-72.000000,54.000000,-48.000000
7.000000,0.070000,0.420000,-3.200000,11.560000,42.357227,67.885216,-73.157982,-72.000000,54.000000,-48.000000
8.000000,0.080000,-0.085680,-2.100867,11.387074,34.269333,66.701996,-83.292801,-72.000000,54.000000,-48.000000
9.000000,0.090000,-2.528223,3.208184,10.551800,26.296267,56.374973,-86.880684,-72.000000,54.000000,-48.000000
10.000000,0.100000,-3.440000,5.190000,10.240000,9.470548,32.779060,-75.322746,-72.000000,54.000000,-48.000000
11.000000,0.110000,-3.440000,5.190000,10.240000,-11.876749,1.112018,-53.669994,-72.150108,53.249447,-47.849888
12.000000,0.120000,-3.440000,5.190000,10.240000,-24.584534,-32.483559,-19.674171,-74.026260,43.868702,-45.973740
13.000000,0.130000,-3.440000,5.190000,10.240000,-31.499146,-55.538147,4.181276,-75.000000,39.000000,-45.000000
14.000000,0.140000,-3.440000,5.190000,10.240000,-32.162663,-67.218536,17.094799,-75.000000,39.000000,-45.000000
15.000000,0.150000,-4.578024,3.496842,8.380301,-27.071705,-75.097275,32.034237,-75.000000,39.000000,-45.000000
16.000000,0.160000,-5.490000,2.140000,6.890000,-20.760040,-78.410065,42.333046,-75.000000,39.000000,-45.000000
17.000000,0.170000,-5.490000,2.140000,6.890000,-13.329687,-71.870102,40.734108,-75.000000,39.000000,-45.000000
18.000000,0.180000,-5.490000,2.140000,6.890000,2.834231,-48.087109,30.746960,-75.000000,39.000000,-45.000000
19.000000,0.190000,-5.490000,2.140000,6.890000,23.444614,-16.123413,15.666277,-75.000000,39.000000,-45.000000
20.000000,0.200000,-5.490000,2.140000,6.890000,49.989861,22.129362,-12.582819,-75.000000,39.000000,-45.000000
21.000000,0.210000,-2.764626,0.013383,8.672504,67.056953,47.863350,-35.172596,-75.000000,39.000000,-44.311775
22.000000,0.220000,2.192220,-3.854460,11.914482,76.363556,63.347237,-53.128647,-75.000000,39.000000,-43.060047
23.000000,0.230000,2.430000,-4.040000,12.070000,74.782722,74.035011,-81.426987,-76.794052,42.588097,-43.000000
24.000000,0.240000,2.430000,-4.040000,12.070000,69.681709,77.831017,-100.400818,-78.000000,45.000000,-43.000000
25.000000,0.250000,2.430000,-4.040000,12.070000,59.299026,69.807175,-101.875092,-78.000000,45.000000,-43.000000
26.000000,0.260000,2.430000,-4.040000,12.070000,37.550797,44.253662,-85.597618,-78.000000,45.000000,-43.000000
27.000000,0.270000,1.421510,-2.828108,11.608884,12.861441,13.563522,-61.529060,-78.000000,45.000000,-43.000000
28.000000,0.280000,-4.523025,4.315377,8.890844,-9.234400,-16.064991,-25.861855,-78.000000,45.000000,-43.000000
