Frame,Time,Accl,Accl,Accl,Gyro,Gyro,Gyro,Mag,Mag,Mag
,,X,Y,Z,X,Y,Z,X,Y,Z
0.000000,0.000000,0.770000,0.490000,10.050000,-1.550000,2.600000,0.870000,-68.000000,69.000000,-36.000000
1.000000,0.010000,0.770000,0.490000,10.050000,0.099502,4.291086,-1.098313,-68.000000,69.000000,-36.000000
2.000000,0.020000,0.770000,0.490000,10.050000,1.181116,5.068373,-2.037386,-66.936012,69.000000,-36.709328
3.000000,0.030000,0.770000,0.490000,10.050000,1.811328,5.119299,-2.158336,-65.026276,69.000000,-37.982483
4.000000,0.040000,0.770000,0.490000,10.050000,3.112297,4.783739,0.108113,-65.000000,69.000000,-38.000000
5.000000,0.050000,0.707125,0.504970,10.052995,5.510567,4.454309,2.157259,-65.000000,69.000000,-38.000000
6.000000,0.060000,0.578920,0.535495,10.059099,9.039239,4.136851,3.946015,-65.000000,69.000000,-38.000000
7.000000,0.070000,0.560000,0.540000,10.060000,8.817654,3.553560,5.055300,-65.000000,69.000000,-38.000000
8.000000,0.080000,0.560000,0.540000,10.060000,8.375855,3.078759,5.516881,-65.000000,69.000000,-38.000000
9.000000,0.090000,0.560000,0.540000,10.060000,9.041340,3.002704,4.610557,-65.000000,69.000000,-38.000000
10.000000,0.100000,0.560000,0.540000,10.060000,13.526413,3.173637,3.090163,-65.000000,69.000000,-38.000000
11.000000,0.110000,0.543792,0.540000,10.053923,19.455448,3.563175,1.400048,-65.405212,69.135071,-37.729858
12.000000,0.120000,0.393029,0.540000,9.997386,23.877808,4.894908,0.470347,-69.174271,70.391426,-35.217155
13.000000,0.130000,0.320000,0.540000,9.970000,29.701866,6.149346,0.851805,-71.000000,71.000000,-34.000000
14.000000,0.140000,0.320000,0.540000,9.970000,36.842804,7.331164,2.465082,-71.000000,71.000000,-34.000000
15.000000,0.150000,0.320000,0.540000,9.970000,40.984684,5.284834,5.668619,-71.000000,71.000000,-34.000000
16.000000,0.160000,0.320000,0.540000,9.970000,43.818295,3.543783,8.464766,-71.000000,71.000000,-34.000000
17.000000,0.170000,0.320000,0.540000,9.970000,44.440456,3.085018,10.079868,-71.000000,71.000000,-34.000000
18.000000,0.180000,0.356374,0.649122,10.079123,47.424442,4.137610,11.242934,-71.000000,71.000000,-34.000000
19.000000,0.190000,0.400000,0.780000,10.210000,51.341751,5.835008,11.875241,-71.000000,71.000000,-34.000000
20.000000,0.200000,0.400000,0.780000,10.210000,55.591774,8.070890,10.033564,-71.000000,71.000000,-34.000000
21.000000,0.210000,0.400000,0.780000,10.210000,60.540035,10.302505,7.424985,-72.608170,70.035095,-32.713463
22.000000,0.220000,0.400000,0.780000,10.210000,66.175583,12.529918,4.061528,-75.799309,68.120415,-30.160553
23.000000,0.230000,0.499748,0.920821,10.092649,65.004440,12.505710,1.679012,-76.000000,68.000000,-30.000000
24.000000,0.240000,0.570000,1.020000,10.010000,64.077408,12.407091,-0.014499,-76.000000,68.000000,-30.000000
25.000000,0.250000,0.570000,1.020000,10.010000,64.510963,12.457358,-0.498319,-76.000000,68.000000,-30.000000
26.000000,0.260000,0.570000,1.020000,10.010000,64.737022,13.911701,-0.596596,-76.000000,68.000000,-30.000000
27.000000,0.270000,0.570000,1.020000,10.010000,64.844749,15.675320,-0.620502,-76.000000,68.000000,-30.000000
28.000000,0.280000,0.570000,1.020000,10.010000,64.675766,16.513968,-0.958464,-76.000000,68.000000,-30.000000
29.000000,0.290000,0.535446,1.341348,9.954715,65.304893,18.548571,-2.153518,-76.000000,68.000000,-30.000000
30.000000,0.300000,0.472806,1.923902,9.854490,66.582748,21.555300,-4.045250,-76.000000,68.000000,-30.000000
31.000000,0.310000,0.470000,1.950000,9.850000,67.077553,23.236408,-6.221845,-76.000000,68.000000,-30.000000
32.000000,0.320000,0.470000,1.950000,9.850000,66.957664,24.270000,-7.812574,-78.492142,68.000000,-28.187532
33.000000,0.330000,0.470000,1.950000,9.850000,65.817230,24.270000,-8.345197,-85.384888,68.000000,-23.174625
34.000000,0.340000,0.470000,1.950000,9.850000,64.114075,22.680395,-8.551641,-87.000000,68.000000,-22.000000
35.000000,0.350000,0.434557,2.064920,9.819928,61.860813,20.701160,-8.499304,-87.000000,68.000000,-22.000000
36.000000,0.360000,0.227678,2.735712,9.644393,57.779640,19.190311,-7.678054,-87.000000,68.000000,-22.000000
37.000000,0.370000,0.140000,3.020000,9.570000,54.799011,17.151199,-6.630600,-87.000000,68.000000,-22.000000
38.000000,0.380000,0.140000,3.020000,9.570000,52.627876,14.723530,-5.416765,-87.000000,68.000000,-22.000000
39.000000,0.390000,0.140000,3.020000,9.570000,52.117561,15.404834,-4.338427,-87.000000,68.000000,-22.000000
40.000000,0.400000,0.140000,3.020000,9.570000,51.999592,16.137344,-3.757199,-87.000000,68.000000,-22.000000
41.000000,0.410000,0.140000,3.020000,9.570000,52.344143,16.845236,-3.819844,-87.000000,68.000000,-22.000000
42.000000,0.420000,0.066469,3.146054,9.596261,52.715134,17.511486,-3.924541,-90.676567,64.323433,-17.272980
43.000000,0.430000,0.000000,3.260000,9.620000,52.602093,17.619684,-3.341756,-94.000000,61.000000,-13.000000
44.000000,0.440000,0.000000,3.260000,9.620000,50.961906,16.010799,-0.587245,-94.000000,61.000000,-13.000000
45.000000,0.450000,0.000000,3.260000,9.620000,50.246777,13.534481,2.792084,-94.000000,61.000000,-13.000000
46.000000,0.460000,0.000000,3.260000,9.620000,50.060596,10.672314,6.401228,-94.000000,61.000000,-13.000000
47.000000,0.470000,0.000000,3.260000,9.620000,50.286068,9.657696,7.703947,-94.000000,61.000000,-13.000000
48.000000,0.480000,-0.050971,3.452558,9.583187,49.469864,7.944651,9.742422,-94.000000,61.000000,-13.000000
49.000000,0.490000,-0.164155,3.880143,9.501443,47.382244,5.379145,12.678920,-94.000000,61.000000,-13.000000
50.000000,0.500000,-0.180000,3.940000,9.490000,46.201092,4.578240,12.960705,-94.000000,61.000000,-13.000000
51.000000,0.510000,-0.180000,3.940000,9.490000,45.060020,4.540328,12.238731,-95.156456,61.165207,-11.513130
52.000000,0.520000,-0.180000,3.940000,9.490000,43.618801,5.831160,9.920246,-99.542778,61.791824,-5.873573
53.000000,0.530000,-0.180000,3.940000,9.490000,43.282238,8.602764,6.890905,-101.000000,62.000000,-4.000000
54.000000,0.540000,-0.166558,3.956131,9.481935,43.495682,11.986807,3.666209,-101.000000,62.000000,-4.000000
55.000000,0.550000,0.021291,4.181550,9.369226,43.714840,13.758846,2.495285,-101.000000,62.000000,-4.000000
56.000000,0.560000,0.120000,4.300000,9.310000,43.621761,15.418846,1.484340,-101.000000,62.000000,-4.000000
57.000000,0.570000,0.120000,4.300000,9.310000,43.182922,16.954781,0.650547,-101.000000,62.000000,-4.000000
58.000000,0.580000,0.120000,4.300000,9.310000,42.068279,15.345864,3.422887,-101.000000,62.000000,-4.000000
59.000000,0.590000,0.120000,4.300000,9.310000,40.797939,13.428845,6.310338,-101.000000,62.000000,-4.000000
60.000000,0.600000,0.120000,4.300000,9.310000,39.399925,11.761259,8.429301,-101.000000,62.000000,-4.000000
