Frame,Time,Accl,Accl,Accl,Gyro,Gyro,Gyro,Mag,Mag,Mag
,,X,Y,Z,X,Y,Z,X,Y,Z
0.000000,0.000000,-1.270000,0.320000,9.850000,0.280000,7.400000,-6.100000,-82.000000,27.000000,-46.000000
1.000000,0.010000,-1.270000,0.320000,9.850000,0.280000,7.400000,-6.100000,-82.000000,27.000000,-46.000000
2.000000,0.020000,-1.257799,0.240692,9.917107,-0.665593,6.771638,-8.747662,-82.000000,27.000000,-46.000000
3.000000,0.030000,-1.250000,0.190000,9.960000,-2.028209,6.021370,-10.179137,-82.000000,27.000000,-46.000000
4.000000,0.040000,-1.250000,0.190000,9.960000,-3.972384,5.127425,-9.510241,-82.000000,27.000000,-46.000000
5.000000,0.050000,-1.250000,0.190000,9.960000,-4.493857,4.281610,-9.003678,-82.000000,27.000000,-46.000000
6.000000,0.060000,-1.250000,0.190000,9.960000,-3.939002,3.042831,-8.356150,-82.000000,27.000000,-46.000000
7.000000,0.070000,-1.250000,0.190000,9.960000,-0.476500,0.116113,-6.943020,-82.000000,27.000000,-46.000000
8.000000,0.080000,-1.566043,0.102210,9.977558,1.143802,-2.151468,-5.927419,-82.000000,27.000000,-46.000000
9.000000,0.090000,-1.970000,-0.010000,10.000000,2.084071,-4.830545,-5.114851,-82.000000,27.000000,-46.000000
10.000000,0.100000,-1.970000,-0.010000,10.000000,3.942099,-13.452330,-4.586850,-82.000000,27.000000,-46.000000
11.000000,0.110000,-1.970000,-0.010000,10.000000,5.198038,-19.414017,-4.529798,-81.251007,25.502020,-46.748989
12.000000,0.120000,-1.970000,-0.010000,10.000000,6.066179,-23.662365,-4.776079,-80.019608,23.039207,-47.980396
13.000000,0.130000,-1.970000,-0.010000,10.000000,8.805686,-32.511276,-4.699438,-80.000000,23.000000,-48.000000
14.000000,0.140000,-2.415870,-0.165536,9.930873,11.356638,-38.997875,-4.462987,-80.000000,23.000000,-48.000000
15.000000,0.150000,-3.260000,-0.460000,9.800000,13.667686,-43.310268,-4.078294,-80.000000,23.000000,-48.000000
16.000000,0.160000,-3.260000,-0.460000,9.800000,14.076073,-52.357601,-3.456290,-80.000000,23.000000,-48.000000
17.000000,0.170000,-3.260000,-0.460000,9.800000,14.534176,-61.001373,-3.921976,-80.000000,23.000000,-48.000000
18.000000,0.180000,-3.260000,-0.460000,9.800000,15.058942,-69.104027,-5.846122,-80.000000,23.000000,-48.000000
19.000000,0.190000,-3.260000,-0.460000,9.800000,15.518498,-74.101562,-5.609087,-80.000000,23.000000,-48.000000
20.000000,0.200000,-3.231284,-0.373851,9.794257,16.083988,-79.187439,-4.929239,-80.287163,24.579401,-46.994926
21.000000,0.210000,-3.108601,-0.005802,9.769720,17.040915,-86.695633,-4.285154,-81.513992,31.326956,-42.701027
22.000000,0.220000,-3.060000,0.140000,9.760000,16.578432,-90.926537,-4.037756,-82.000000,34.000000,-41.000000
23.000000,0.230000,-3.060000,0.140000,9.760000,15.252932,-93.097046,-4.286003,-82.000000,34.000000,-41.000000
24.000000,0.240000,-3.060000,0.140000,9.760000,15.315562,-97.092834,-9.327715,-82.000000,34.000000,-41.000000
25.000000,0.250000,-3.060000,0.140000,9.760000,15.687877,-100.278290,-14.265224,-82.000000,34.000000,-41.000000
26.000000,0.260000,-3.060000,0.140000,9.760000,16.438496,-102.473854,-19.075443,-82.000000,34.000000,-41.000000
27.000000,0.270000,-2.285746,0.236114,9.653207,16.272337,-104.407242,-18.006546,-82.000000,34.000000,-41.000000
28.000000,0.280000,-1.610000,0.320000,9.560000,15.835227,-106.286469,-14.391200,-82.000000,34.000000,-41.000000
29.000000,0.290000,-1.610000,0.320000,9.560000,15.077001,-108.141304,-6.376562,-82.000000,34.000000,-41.000000
30.000000,0.300000,-1.610000,0.320000,9.560000,14.703833,-108.462982,-1.373994,-84.074417,40.223248,-38.510700
31.000000,0.310000,-1.610000,0.320000,9.560000,14.466242,-107.935043,2.120023,-87.000000,49.000000,-35.000000
32.000000,0.320000,-1.610000,0.320000,9.560000,13.376917,-106.532700,6.107953,-87.000000,49.000000,-35.000000
